Date,country_ID,country_name,governorate_ID,governorate_name,district_ID,district_name,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,_uuid
3/25/2019,YE,Yemen,YE18,Al Hudaydah,YE1824,Zabid,Al Shabareeq market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,400,400,no,NA,NA,NA,NA,YE18,3,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,170,170,no,NA,NA,NA,NA,yes,yes,NA,150,150,yes,yes,NA,140,140,yes,yes,NA,400,400,YE18,Vendor,15,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,565,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,yes,no,NA,52456a57-ac2f-4f1e-b9bf-4812174c2610
3/25/2019,YE,Yemen,YE18,Al Hudaydah,YE1824,Zabid,Al Modn market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,400,400,no,NA,NA,NA,NA,YE18,3,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,170,170,no,NA,NA,NA,NA,yes,yes,NA,150,150,yes,yes,NA,140,140,yes,yes,NA,400,400,YE18,Vendor,15,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,565,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,yes,no,NA,9394726e-8758-4ec7-8e4a-d38b56b998b5
3/25/2019,YE,Yemen,YE18,Al Hudaydah,YE1824,Zabid,Al Modn market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,400,400,no,NA,NA,NA,NA,YE18,3,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,170,170,no,NA,NA,NA,NA,yes,yes,NA,150,150,yes,yes,NA,140,140,yes,yes,NA,400,400,YE18,Vendor,15,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,565,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,yes,no,NA,1820698d-0eb4-4bac-a37f-c3ca02f4a405
3/25/2019,YE,Yemen,YE18,Al Hudaydah,YE1824,Zabid,Al Mowaqqar market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,400,400,no,NA,NA,NA,NA,YE18,3,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,160,160,no,NA,NA,NA,NA,yes,yes,NA,140,140,yes,yes,NA,140,140,yes,yes,NA,380,380,YE18,Vendor,7,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,565,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,yes,no,NA,67f3ee63-19c6-4e99-a369-40bb6764b878
3/25/2019,YE,Yemen,YE18,Al Hudaydah,YE1824,Zabid,Al Mowaqqar market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,400,400,no,NA,NA,NA,NA,YE18,3,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,160,160,no,NA,NA,NA,NA,yes,yes,NA,140,140,yes,yes,NA,140,140,yes,yes,NA,380,380,YE18,Vendor,7,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,565,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,yes,no,NA,e0c22797-dd24-4a53-bd2d-40bd2bdaf9a8
3/20/2019,YE,Yemen,YE15,Taizz,YE1520,At Ta'iziyah,Dares market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,375,375,yes,yes,NA,430,430,Do_not_know,NA,Do_not_know,0,0,0,0,0,0,0,0,1,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,150,yes,yes,NA,90,90,yes,yes,NA,150,150,yes,yes,NA,120,120,yes,yes,NA,550,550,YE15,Wholesaler,NA,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,2000,1,20,yes,2000,3000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,585,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,yes,yes,no,NA,98528133-9b0a-4654-a902-4547b154f445
3/20/2019,YE,Yemen,YE15,Taizz,YE1520,At Ta'iziyah,Dares market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,375,375,yes,yes,NA,430,430,YE30,10,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,150,yes,yes,NA,80,80,yes,yes,NA,130,130,yes,yes,NA,100,100,yes,yes,NA,500,500,YE15,Wholesaler,14,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,2000,1,10,yes,3000,5000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,583,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,yes,no,NA,5b02a7a8-4d27-4755-a4cd-bcba2b415c89
3/20/2019,YE,Yemen,YE15,Taizz,YE1520,At Ta'iziyah,Seftal market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,375,375,yes,yes,NA,430,430,YE26,15,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,130,130,yes,yes,NA,100,100,yes,yes,NA,150,150,yes,yes,NA,120,120,yes,no,8,500,625,YE15,Wholesaler,8,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,2300,2,20,yes,2500,5000,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,yes,587,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,yes,yes,no,NA,5514070f-9b52-4e01-b52f-3f19acae2973
3/20/2019,YE,Yemen,YE15,Taizz,YE1520,At Ta'iziyah,Seftal market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,375,375,yes,yes,NA,430,430,YE26,12,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,yes,yes,NA,90,90,yes,no,100,180,144,yes,no,90,100,111,yes,yes,NA,500,500,YE15,Wholesaler,7,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Treatment_Station,yes,5000,2,25,yes,3000,5000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,587,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,yes,yes,no,NA,8aae209a-7a74-4531-b434-348e64465dbd
3/20/2019,YE,Yemen,YE17,Hajjah,YE1713,Qafl Shamer,Shamr market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,430,430,yes,yes,NA,365,365,YE18,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,no,NA,NA,NA,NA,yes,yes,NA,120,120,yes,no,700,500,71,yes,yes,NA,700,700,YE17,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues,1,1,1,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,4500,8,35,yes,13000,18000,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,575,yes,dmg_infra_market move_restriction,1,0,0,1,0,0,NA,road electrical,1,1,0,0,0,NA,yes,yes,yes,yes,yes,yes,NA,626c917f-3195-402f-a6be-55fa05bbe46a
3/24/2019,YE,Yemen,YE17,Hajjah,YE1713,Qafl Shamer,Shamr market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,440,440,yes,yes,NA,370,370,YE18,2,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,yes,no,20,150,75,yes,no,75,120,128,yes,no,500,700,140,yes,yes,NA,650,650,YE18,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues,1,1,1,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,4500,8,35,yes,13000,18000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,570,yes,dmg_infra_sorrounding move_restriction,0,1,0,1,0,0,NA,road electrical,1,1,0,0,0,NA,yes,yes,yes,yes,yes,yes,NA,8139581c-f077-42d3-ad22-c2818a9e3be9
3/24/2019,YE,Yemen,YE17,Hajjah,YE1713,Qafl Shamer,Shamr market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,450,450,yes,yes,NA,380,380,YE23,2,Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues,1,1,1,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,yes,no,20,200,100,yes,yes,NA,130,130,yes,no,700,600,86,yes,yes,NA,700,700,YE18,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues,1,1,1,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,4500,8,35,yes,13000,18000,Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues,1,1,1,0,0,0,1,0,0,0,0,yes,575,yes,dmg_infra_sorrounding move_restriction,0,1,0,1,0,0,NA,road electrical water,1,1,1,0,0,NA,yes,yes,yes,yes,yes,yes,NA,3d5560c8-6577-484b-8694-52d62d13bcf4
3/18/2019,YE,Yemen,YE21,Shabwah,YE2113,Ataq,Ataq market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,365,365,YE19,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,yes,yes,NA,200,200,yes,yes,NA,100,100,yes,no,110,130,118,yes,yes,NA,400,400,YE21,Wholesaler,1,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash Credit,1,0,0,0,1,0,0,0,0,NA,5.4,Private,Pumping_Station_or_Borehole,no,1111,15,20,yes,1000,4000,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,yes,585,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,no,no,yes,yes,NA,f356599a-e4af-476d-9678-977652693c28
3/18/2019,YE,Yemen,YE21,Shabwah,YE2113,Ataq,Ataq market,Urban,yes,Credit,0,0,0,0,1,0,0,0,0,NA,yes,yes,NA,370,370,yes,yes,NA,365,365,YE19,2,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,yes,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,100,100,yes,yes,NA,150,150,yes,yes,NA,150,150,yes,no,110,130,118,yes,yes,NA,500,500,YE21,Wholesaler,1,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Credit,0,0,0,0,1,0,0,0,0,NA,7.2,Private,Pumping_Station_or_Borehole,no,1388,15,20,no,NA,NA,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,yes,587,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,NA,road electrical water communication,1,1,1,1,0,NA,yes,yes,yes,no,no,no,NA,7783330d-7515-4fa7-951c-3a0757a2e4e2
3/18/2019,YE,Yemen,YE21,Shabwah,YE2113,Ataq,Ataq market,Urban,yes,Credit,0,0,0,0,1,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,370,370,YE19,2,Insecurity_and_instability,0,0,0,1,0,0,0,0,0,0,0,yes,Cash Mobile_money Credit,1,1,0,0,1,0,0,0,0,NA,yes,yes,NA,100,100,yes,yes,NA,150,150,yes,yes,NA,120,120,yes,no,110,120,109,yes,yes,NA,400,400,YE21,Wholesaler,1,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Credit,0,0,0,0,1,0,0,0,0,NA,12,Private,Pumping_Station_or_Borehole,no,2700,15,22,yes,6500,NA,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,yes,587,yes,dmg_infra_sorrounding move_restriction,0,1,0,1,0,0,NA,electrical water,0,1,1,0,0,NA,yes,no,yes,no,yes,no,NA,a199b0de-c5cf-48a8-ab88-c44a330fac03
3/26/2019,YE,Yemen,YE13,Amanat Al Asimah,YE1308,Ma'ain,Meyad market-hayel stret,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,335,335,yes,yes,NA,450,450,YE26,3,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash Mobile_money,1,1,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,yes,yes,NA,100,100,yes,yes,NA,150,150,yes,yes,NA,130,130,yes,yes,NA,800,800,YE13,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,Cash Mobile_money Credit,1,1,0,0,1,0,0,0,0,NA,8,Private,Pumping_Station_or_Borehole,no,1000,5,7,yes,10000,15000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,557,yes,dmg_infra_sorrounding move_restriction did_not_answer,0,1,0,1,0,1,NA,road electrical,1,1,0,0,0,NA,no,no,yes,no,yes,no,NA,20c75c5e-1368-4d9a-bc54-62dca228fc9c
3/20/2019,YE,Yemen,YE15,Taizz,YE1520,At Ta'iziyah,mafraq al thekrah market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,375,375,yes,yes,NA,450,450,Do_not_know,NA,Price_inflation Insecurity_and_instability Government_regulations,1,0,0,1,0,1,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,130,130,yes,yes,NA,100,100,yes,no,100,250,200,yes,yes,NA,120,120,yes,yes,NA,550,550,YE15,Wholesaler,NA,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,2000,2,20,yes,2000,3000,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,yes,580,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,yes,no,NA,a2359e5c-1ac1-4574-b7f1-7f0d50102357
3/20/2019,YE,Yemen,YE15,Taizz,YE1520,At Ta'iziyah,mafraq al thekrah market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,380,380,yes,yes,NA,440,440,Do_not_know,NA,Price_inflation Liquidity_shortage Government_regulations,1,1,0,0,0,1,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,150,yes,yes,NA,100,100,yes,yes,NA,130,130,yes,yes,NA,100,100,yes,no,8,450,563,YE15,Wholesaler,NA,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,2500,2,8,no,NA,NA,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,yes,582,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,NA,ae2f3c92-a0d7-4323-ba9e-83373655e44e
3/20/2019,YE,Yemen,YE15,Taizz,YE1520,At Ta'iziyah,mafraq mawyah market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,375,375,yes,yes,NA,440,440,YE26,9,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,120,yes,yes,NA,100,100,yes,no,100,200,160,yes,no,90,100,111,yes,no,8,450,563,YE15,Wholesaler,12,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,2000,1,5,no,NA,NA,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,yes,585,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,yes,no,NA,9fc24819-4e46-4a83-b371-321f4e204212
3/20/2019,YE,Yemen,YE15,Taizz,YE1520,At Ta'iziyah,mafraq mawyah market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,375,375,yes,yes,NA,430,430,Do_not_know,NA,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,150,150,yes,yes,NA,90,90,yes,yes,NA,150,150,yes,yes,NA,100,100,yes,yes,NA,550,550,YE15,Wholesaler,NA,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,2000,1,7,no,NA,NA,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,yes,587,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,yes,no,NA,4029e8b5-48b2-41d9-8e21-d490f220736e
3/26/2019,YE,Yemen,YE23,Sana'a,YE2304,Bani Hushaysh,Sarf,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,430,430,YE18,11,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,yes,yes,NA,60,60,yes,yes,NA,150,150,yes,yes,NA,100,100,yes,yes,NA,500,500,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,1000,7,8,yes,6500,7000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,540,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,yes,yes,yes,NA,06c9e13b-7e28-4a70-a20d-4fbb201eca19
3/26/2019,YE,Yemen,YE23,Sana'a,YE2304,Bani Hushaysh,Sarf,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,430,430,YE18,15,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,yes,yes,NA,60,60,yes,yes,NA,150,150,yes,yes,NA,100,100,yes,yes,NA,550,550,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,1000,7,8,yes,6500,7000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,540,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,yes,yes,yes,NA,a278c10b-071e-43b8-a509-d94e4269edf8
3/26/2019,YE,Yemen,YE23,Sana'a,YE2304,Bani Hushaysh,Sarf,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,440,440,YE13,8,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,yes,yes,NA,75,75,yes,yes,NA,150,150,yes,yes,NA,100,100,yes,yes,NA,500,500,YE13,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,1000,7,8,yes,6500,7000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,540,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,yes,yes,yes,NA,ffe1635c-d0db-498b-831e-cb4fd1488a1b
