"start","end","today","deviceid","date_survey","enumerator_id","select_one_organisation_name","org_name_other","governorate_ID","district_ID","market_name","type_area","fuel_prices","cash_feasibility_fuel","cash_feasibility_fuel/Cash","cash_feasibility_fuel/Mobile_money","cash_feasibility_fuel/Credit_debit_Card","cash_feasibility_fuel/Prepaid_cards","cash_feasibility_fuel/Credit","cash_feasibility_fuel/Vouchers","cash_feasibility_fuel/Bartering","cash_feasibility_fuel/Other","cash_feasibility_fuel/Do_not_know","Other_cash_feasibility_fuel","sell_petrol","quantity_1L_petrol","quantity_other_petrol","price_petrol","calc_price_petrol","sell_diesel","quantity_1L_diesel","quantity_other_diesel","price_diesel","calc_price_diesel","fuel_gov_origin","fuel_restock_days_min","fuel_constraints_multiple","fuel_constraints_multiple/Price_inflation","fuel_constraints_multiple/Liquidity_shortage","fuel_constraints_multiple/Shortage_of_demand","fuel_constraints_multiple/Insecurity_and_instability","fuel_constraints_multiple/Supply_shortage","fuel_constraints_multiple/Government_regulations","fuel_constraints_multiple/Transportation_issues","fuel_constraints_multiple/Other_see_next_question","fuel_constraints_multiple/Do_not_know","fuel_constraints_multiple/No_constraints","fuel_constraints_multiple/Vendor_did_not_answer","wash_prices","cash_feasibility_wash","cash_feasibility_wash/Cash","cash_feasibility_wash/Mobile_money","cash_feasibility_wash/Credit_debit_Card","cash_feasibility_wash/Prepaid_cards","cash_feasibility_wash/Credit","cash_feasibility_wash/Vouchers","cash_feasibility_wash/Bartering","cash_feasibility_wash/Other","cash_feasibility_wash/Do_not_know","Other_cash_feasibility_wash","sell_bottled_water","quantity_0.75L","bottled_quantity_other","price_bottled_water","calc_price_bottled_water","sell_treated_water","quantity_10L","treated_quantity_other","price_treated_water","calc_price_treated_water","sell_soap","quantity_1bar","soap_quantity_other","price_soap","calc_price_soap","sell_laundry_powder","quantity_100g","laundry_quantity_other","price_laundry_powder","calc_price_laundry","sell_sanitary_napkins","quantity_10units","napkins_quantity_other","price_sanitary_napkins","calc_price_sanitary","wash_gov_origin","wash_type_supplier","wash_restock_days_min","wash_constraints_multiple","wash_constraints_multiple/Price_inflation","wash_constraints_multiple/Liquidity_shortage","wash_constraints_multiple/Shortage_of_demand","wash_constraints_multiple/Insecurity_and_instability","wash_constraints_multiple/Supply_shortage","wash_constraints_multiple/Government_regulations","wash_constraints_multiple/Transportation_issues","wash_constraints_multiple/Other_see_next_question","wash_constraints_multiple/Do_not_know","wash_constraints_multiple/No_constraints","wash_constraints_multiple/Vendor_did_not_answer","water_trucking_prices","cash_feasibility_water_trucking","cash_feasibility_water_trucking/Cash","cash_feasibility_water_trucking/Mobile_money","cash_feasibility_water_trucking/Credit_debit_Card","cash_feasibility_water_trucking/Prepaid_cards","cash_feasibility_water_trucking/Credit","cash_feasibility_water_trucking/Vouchers","cash_feasibility_water_trucking/Bartering","cash_feasibility_water_trucking/Other","cash_feasibility_water_trucking/Do_not_know","Other_cash_feasibility_water_trucking","capacity_truck","type_owner","type_water","water_chlorinated","cost_cubic_meter","location_source","distance_travelled","distance_price","additional_cost_5","additional_cost_10","constraints_multiple","constraints_multiple/Price_inflation","constraints_multiple/Liquidity_shortage","constraints_multiple/Shortage_of_demand","constraints_multiple/Insecurity_and_instability","constraints_multiple/Supply_shortage","constraints_multiple/Government_regulations","constraints_multiple/Transportation_issues","constraints_multiple/Other_see_next_question","constraints_multiple/Do_not_know","constraints_multiple/No_constraints","constraints_multiple/Vendor_did_not_answer","exchange_rate","exchange_rate_result","mrk_supply_routes","mrk_supply_issues","mrk_supply_issues/dmg_infra_market","mrk_supply_issues/dmg_infra_sorrounding","mrk_supply_issues/dmg_storage","mrk_supply_issues/move_restriction","mrk_supply_issues/other","mrk_supply_issues/did_not_answer","mrk_supply_issues_other","mrk_dmg_infra","mrk_dmg_infra/road","mrk_dmg_infra/electrical","mrk_dmg_infra/water","mrk_dmg_infra/communication","mrk_dmg_infra/other","mrk_dmg_infra_other","mrk_increse_fuel_50","mrk_increse_fuel_100","mrk_increse_WASH_50","mrk_increse_WASH_100","mrk_increse_water_50","mrk_increse_water_100","further_comments","__version__","_id","_uuid","_submission_time","_validation_status","_index","district_name","governorate_name","country_name","country_ID"
2019-05-05 07:18:05,2019-05-05 07:20:12,"5/5/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/21/2019","Mohammed","SCI",NA,"YE18","YE1817","Central Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"yes","yes",NA,120,120,"yes","yes",NA,130,130,"yes","no",200,150,75,"yes","yes",NA,350,350,"YE18","Wholesaler",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",518,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","yes","yes","yes","yes",NA,"v2ZtbFxdMLUeS6K3smMjSx",54750866,"a61c8597-7d35-4151-9d49-4c9490d94c1f",2019-05-05 07:20:14,NA,216,"Bayt Al Faqiah","Al Hudaydah","Yemen","YE"
2019-05-05 07:02:53,2019-05-05 07:06:00,"5/5/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/21/2019","Mohammed","SCI",NA,"YE18","YE1817","Central Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,140,140,"yes","yes",NA,100,100,"yes","yes",NA,100,100,"yes","no",200,150,75,"yes","yes",NA,350,350,"YE18","Wholesaler",1,"No_constraints",0,0,0,0,0,0,0,0,0,1,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",518,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","yes","yes","yes","yes",NA,"v2ZtbFxdMLUeS6K3smMjSx",54750402,"26bf68f1-bd21-460a-8763-d075ee32a112",2019-05-05 07:05:55,NA,214,"Bayt Al Faqiah","Al Hudaydah","Yemen","YE"
2019-05-05 07:39:30,2019-05-05 07:42:59,"5/5/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/21/2019","Naif","SCI",NA,"YE18","YE1810","Bajil Central Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"yes","yes",NA,60,60,"yes","yes",NA,100,100,"yes","yes",NA,80,80,"yes","yes",NA,350,350,"YE18","Wholesaler",2,"Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage Transportation_issues",1,1,0,1,1,0,1,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",515,"yes","dmg_infra_sorrounding move_restriction",0,1,0,1,0,0,NA,"road electrical water communication",1,1,1,1,0,NA,"no","no","yes","yes","yes","yes",NA,"v2ZtbFxdMLUeS6K3smMjSx",54751937,"7b5732a2-d46f-4f46-8e63-560f1354f7cf",2019-05-05 07:43:01,NA,221,"Bajil","Al Hudaydah","Yemen","YE"
2019-05-05 07:23:46,2019-05-05 07:34:50,"5/5/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/21/2019","Thabet","SCI",NA,"YE18","YE1810","Bajil Central Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"yes","yes",NA,70,70,"yes","yes",NA,100,100,"yes","yes",NA,80,80,"yes","yes",NA,350,350,"YE18","Wholesaler",2,"Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability",1,1,1,1,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",515,"yes","dmg_infra_sorrounding move_restriction",0,1,0,1,0,0,NA,"road electrical water communication",1,1,1,1,0,NA,"no","no","yes","yes","yes","yes",NA,"v2ZtbFxdMLUeS6K3smMjSx",54751605,"4ba3f065-ec9e-47c1-9439-00dbd4b0ef53",2019-05-05 07:34:53,NA,218,"Bajil","Al Hudaydah","Yemen","YE"
2019-05-05 06:44:01,2019-05-05 06:46:15,"5/5/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/21/2019","Mohammed","SCI",NA,"YE18","YE1817","Central Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,140,140,"yes","yes",NA,100,100,"yes","yes",NA,120,120,"yes","yes",NA,150,150,"yes","yes",NA,350,350,"YE18","Wholesaler",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",510,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes",NA,"v2ZtbFxdMLUeS6K3smMjSx",54749762,"8e3994ca-33c6-40ce-b95a-b7f9abd1197a",2019-05-05 06:46:10,NA,211,"Bayt Al Faqiah","Al Hudaydah","Yemen","YE"
2019-05-05 07:48:54,2019-05-05 07:52:47,"5/5/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/21/2019","Naif","SCI",NA,"YE18","YE1810","Bajil Central Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"yes","yes",NA,60,60,"yes","yes",NA,100,100,"yes","yes",NA,80,80,"yes","yes",NA,350,350,"YE18","Wholesaler",2,"Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues",1,1,1,0,0,0,1,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",510,"yes","dmg_infra_sorrounding move_restriction",0,1,0,1,0,0,NA,"road electrical water communication",1,1,1,1,0,NA,"no","no","yes","yes","yes","yes",NA,"v2ZtbFxdMLUeS6K3smMjSx",54752461,"9a640c97-feb7-42e6-a97f-4913ac94ddcc",2019-05-05 07:52:50,NA,223,"Bajil","Al Hudaydah","Yemen","YE"
2019-05-05 06:33:28,2019-05-05 06:37:07,"5/5/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/21/2019","Abdulaziz","SCI",NA,"YE18","YE1807","Az-Zaydiyah Central Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,130,130,"yes","yes",NA,120,120,"yes","yes",NA,130,130,"yes","yes",NA,150,150,"yes","yes",NA,350,350,"YE18","Wholesaler",3,"Price_inflation Insecurity_and_instability Supply_shortage",1,0,0,1,1,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",500,"yes","dmg_infra_sorrounding",0,1,0,0,0,0,NA,"communication",0,0,0,1,0,NA,"yes","yes","yes","yes","yes","yes",NA,"v2ZtbFxdMLUeS6K3smMjSx",54749364,"f5ed453d-3686-4798-99df-03d387fb51d0",2019-05-05 06:37:01,NA,207,"Az Zaydiyah","Al Hudaydah","Yemen","YE"
2019-05-05 06:38:23,2019-05-05 06:41:47,"5/5/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/21/2019","Abdulaziz","SCI",NA,"YE18","YE1807","Az-Zaydiyah Central Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"yes","yes",NA,80,80,"yes","yes",NA,130,130,"yes","yes",NA,150,150,"yes","yes",NA,350,350,"YE18","Wholesaler",3,"Price_inflation Liquidity_shortage Insecurity_and_instability",1,1,0,1,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",500,"yes","dmg_infra_sorrounding",0,1,0,0,0,0,NA,"communication",0,0,0,1,0,NA,"yes","yes","yes","yes","yes","yes",NA,"v2ZtbFxdMLUeS6K3smMjSx",54749570,"e9453756-6fa4-497b-939e-65b3210aa1d5",2019-05-05 06:41:42,NA,209,"Az Zaydiyah","Al Hudaydah","Yemen","YE"
2019-04-23 21:21:14,2019-04-23 21:28:11,"4/24/2019","ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5","4/22/2019","?????","TYF",NA,"YE15","YE1508","Mafraq jabal habshi","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash Credit",1,0,0,0,1,0,0,0,0,NA,"yes","yes",NA,170,170,"no",NA,NA,NA,NA,"yes","yes",NA,150,150,"yes","yes",NA,80,80,"yes","yes",NA,350,350,"YE15","Wholesaler",1,"Price_inflation Transportation_issues",1,0,0,0,0,0,1,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","yes","yes","no","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",53774354,"cd674a18-3ecc-475a-a48e-0cfe7a2cc9f8",2019-04-23 21:28:15,NA,49,"Jabal Habashy","Taizz","Yemen","YE"
2019-04-25 19:54:58,2019-04-25 20:07:29,"4/25/2019","ee.humanitarianresponse.info:HkuZP1pEn8XYpNQN","4/24/2019","????","TYF",NA,"YE18","YE1824","Al Zrebeh","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"YE18",3,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"no",NA,NA,NA,NA,"yes","yes",NA,130,130,"yes","yes",NA,130,130,"yes","yes",NA,370,370,"YE18","Vendor",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",525,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","yes","no","no","Traders of Zubaid city don't import goods in large quantities because of their inability to buy goods","v2ZtbFxdMLUeS6K3smMjSx",53995725,"23c146a3-49e3-4aef-bdf5-18632d4c2b36",2019-04-25 20:07:31,NA,92,"Zabid","Al Hudaydah","Yemen","YE"
2019-04-25 19:49:02,2019-04-25 19:54:46,"4/25/2019","ee.humanitarianresponse.info:HkuZP1pEn8XYpNQN","4/24/2019","????","TYF",NA,"YE18","YE1824","Al Zrebeh","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"YE18",3,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"no",NA,NA,NA,NA,"yes","yes",NA,130,130,"yes","yes",NA,130,130,"yes","yes",NA,370,370,"YE18","Vendor",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",525,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","yes","no","no","Traders of Zubaid city don't import goods in large quantities because the inability of people to buy goods","v2ZtbFxdMLUeS6K3smMjSx",53995071,"7ccfeacb-1007-449d-bf5c-60d812dd0e3d",2019-04-25 19:54:55,NA,91,"Zabid","Al Hudaydah","Yemen","YE"
2019-04-24 07:30:44,2019-04-24 07:41:10,"4/24/2019","ee.humanitarianresponse.info:QdzZlx4faVRSgnUx","4/22/2019","Iad","SI",NA,"YE15","YE1514","Al Turba","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,390,390,"yes","yes",NA,390,390,"YE25",1,"Transportation_issues",0,0,0,0,0,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,100,"yes","yes",NA,100,100,"yes","yes",NA,105,105,"yes","no",700,500,71,"yes","yes",NA,375,375,"YE24","Vendor",1,"No_constraints",0,0,0,0,0,0,0,0,0,1,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",517,"yes","dmg_infra_market dmg_infra_sorrounding",1,1,0,0,0,0,NA,"road electrical water",1,1,1,0,0,NA,"yes","no","yes","yes","no","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",53800826,"2c41f55c-d398-4040-9710-83733c61a647",2019-04-24 07:41:10,NA,68,"Ash Shamayatayn","Taizz","Yemen","YE"
2019-04-24 08:55:35,2019-04-24 18:53:46,"4/24/2019","ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5","4/22/2019","?????","TYF",NA,"YE15","YE1508","Al Bereen","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","no",15,1700,85,"yes","yes",NA,100,100,"yes","no",6750,7500,89,"yes","no",4800,3200,67,"yes","no",160,6050,378,"YE15","Wholesaler",2,"Price_inflation Insecurity_and_instability Transportation_issues",1,0,0,1,0,0,1,0,0,0,0,"yes","Cash Mobile_money Credit",1,1,0,0,1,0,0,0,0,NA,3.5,"Private","Pumping_Station_or_Borehole","no",1700,2,20,"yes",10000,15000,"Supply_shortage",0,0,0,0,1,0,0,0,0,0,0,"yes",515,"yes","move_restriction other",0,0,0,1,1,0,"?????? ???? ???? ????? ????? ??????? ???? ??????? ????? ????? ???????? ????? ?????",NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","yes","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",53881398,"546d4598-7ea4-4c1e-833c-83177cbfe19d",2019-04-24 18:53:50,NA,79,"Jabal Habashy","Taizz","Yemen","YE"
2019-04-25 20:07:31,2019-04-25 20:11:52,"4/25/2019","ee.humanitarianresponse.info:HkuZP1pEn8XYpNQN","4/25/2019","????","TYF",NA,"YE18","YE1824","Al Mowaqqar","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"YE18",3,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"no",NA,NA,NA,NA,"yes","yes",NA,140,140,"yes","yes",NA,140,140,"yes","yes",NA,380,380,"YE18","Vendor",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",525,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","yes","no","no","Traders of Zubaid city don't import goods because the inability of people to buy, resulting in stock accumulation","v2ZtbFxdMLUeS6K3smMjSx",53996074,"5838cdc9-1371-4ca4-a950-a83acab534eb",2019-04-25 20:12:10,NA,93,"Zabid","Al Hudaydah","Yemen","YE"
2019-04-25 20:12:11,2019-04-25 20:19:45,"4/25/2019","ee.humanitarianresponse.info:HkuZP1pEn8XYpNQN","4/25/2019","????","TYF",NA,"YE18","YE1824","Al MoWaqqar,CITY MARKET","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"YE18",3,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"no",NA,NA,NA,NA,"yes","yes",NA,140,140,"yes","yes",NA,140,140,"yes","yes",NA,380,380,"YE18","Vendor",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",525,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","yes","no","no","Traders of Zubaid city don't import goods because the inability of people to buy, resulting in stock accumulation","v2ZtbFxdMLUeS6K3smMjSx",53996618,"29167243-39ee-48b4-bf3e-a70bbead7d39",2019-04-25 20:19:57,NA,94,"Zabid","Al Hudaydah","Yemen","YE"
2019-04-25 20:39:29,2019-04-25 20:42:50,"4/25/2019","ee.humanitarianresponse.info:HkuZP1pEn8XYpNQN","4/25/2019","????","TYF",NA,"YE18","YE1824","Al MoWaqqar,CITY MARKET","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"YE18",3,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"no",NA,NA,NA,NA,"yes","yes",NA,140,140,"yes","yes",NA,140,140,"yes","yes",NA,380,380,"YE18","Vendor",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",525,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","yes","no","no","Traders of Zubaid city don't import goods because the inability of people to buy, resulting in stock accumulation","v2ZtbFxdMLUeS6K3smMjSx",53998100,"a8ad62ba-1755-4921-9b4b-7a71f4367438",2019-04-25 20:42:59,NA,99,"Zabid","Al Hudaydah","Yemen","YE"
2019-04-28 07:50:04,2019-04-28 08:01:35,"4/28/2019","ee.humanitarianresponse.info:EtvEJoFfiqnbid3N","4/21/2019","Najah","SI",NA,"YE15","YE1505","The public street","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"yes","yes",NA,120,120,"yes","yes",NA,130,130,"yes","yes",NA,380,380,"YE24","Wholesaler",2,"Supply_shortage",0,0,0,0,1,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes",NA,"v2ZtbFxdMLUeS6K3smMjSx",54165829,"66462030-8711-4edf-9ae9-4e1d7b790e84",2019-04-28 08:01:40,NA,145,"Al  Mukha","Taizz","Yemen","YE"
2019-04-24 19:16:46,2019-04-24 19:23:07,"4/24/2019","ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5","4/22/2019","?????","TYF",NA,"YE15","YE1508","Al Bereen","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,400,400,"yes","yes",NA,400,400,"YE24",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","no",15,2300,115,"no",NA,NA,NA,NA,"yes","no",6750,7550,89,"yes","no",4800,3170,66,"yes","no",160,6100,381,"YE24","Wholesaler",2,"Insecurity_and_instability Transportation_issues",0,0,0,1,0,0,1,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","no","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",53883145,"b60c809a-d7b7-4175-86cf-1ce94684177d",2019-04-24 19:23:10,NA,81,"Jabal Habashy","Taizz","Yemen","YE"
