"date_survey","country_name","country_ID","governorate_name","governorate_ID","district_name","district_ID","market_name","type_area","fuel_prices","cash_feasibility_fuel","cash_feasibility_fuel/Cash","cash_feasibility_fuel/Mobile_money","cash_feasibility_fuel/Credit_debit_Card","cash_feasibility_fuel/Prepaid_cards","cash_feasibility_fuel/Credit","cash_feasibility_fuel/Vouchers","cash_feasibility_fuel/Bartering","cash_feasibility_fuel/Other","cash_feasibility_fuel/Do_not_know","Other_cash_feasibility_fuel","sell_petrol","quantity_1L_petrol","quantity_other_petrol","price_petrol","calc_price_petrol","sell_diesel","quantity_1L_diesel","quantity_other_diesel","price_diesel","calc_price_diesel","fuel_gov_origin","fuel_restock_days_min","fuel_constraints_multiple","fuel_constraints_multiple/Price_inflation","fuel_constraints_multiple/Liquidity_shortage","fuel_constraints_multiple/Shortage_of_demand","fuel_constraints_multiple/Insecurity_and_instability","fuel_constraints_multiple/Supply_shortage","fuel_constraints_multiple/Government_regulations","fuel_constraints_multiple/Transportation_issues","fuel_constraints_multiple/Other_see_next_question","fuel_constraints_multiple/Do_not_know","fuel_constraints_multiple/No_constraints","fuel_constraints_multiple/Vendor_did_not_answer","wash_prices","cash_feasibility_wash","cash_feasibility_wash/Cash","cash_feasibility_wash/Mobile_money","cash_feasibility_wash/Credit_debit_Card","cash_feasibility_wash/Prepaid_cards","cash_feasibility_wash/Credit","cash_feasibility_wash/Vouchers","cash_feasibility_wash/Bartering","cash_feasibility_wash/Other","cash_feasibility_wash/Do_not_know","Other_cash_feasibility_wash","sell_bottled_water","quantity_0.75L","bottled_quantity_other","price_bottled_water","calc_price_bottled_water","sell_treated_water","quantity_10L","treated_quantity_other","price_treated_water","calc_price_treated_water","sell_soap","quantity_1bar","soap_quantity_other","price_soap","calc_price_soap","sell_laundry_powder","quantity_100g","laundry_quantity_other","price_laundry_powder","calc_price_laundry","sell_sanitary_napkins","quantity_10units","napkins_quantity_other","price_sanitary_napkins","calc_price_sanitary","wash_gov_origin","wash_type_supplier","wash_restock_days_min","wash_constraints_multiple","wash_constraints_multiple/Price_inflation","wash_constraints_multiple/Liquidity_shortage","wash_constraints_multiple/Shortage_of_demand","wash_constraints_multiple/Insecurity_and_instability","wash_constraints_multiple/Supply_shortage","wash_constraints_multiple/Government_regulations","wash_constraints_multiple/Transportation_issues","wash_constraints_multiple/Other_see_next_question","wash_constraints_multiple/Do_not_know","wash_constraints_multiple/No_constraints","wash_constraints_multiple/Vendor_did_not_answer","water_trucking_prices","cash_feasibility_water_trucking","cash_feasibility_water_trucking/Cash","cash_feasibility_water_trucking/Mobile_money","cash_feasibility_water_trucking/Credit_debit_Card","cash_feasibility_water_trucking/Prepaid_cards","cash_feasibility_water_trucking/Credit","cash_feasibility_water_trucking/Vouchers","cash_feasibility_water_trucking/Bartering","cash_feasibility_water_trucking/Other","cash_feasibility_water_trucking/Do_not_know","Other_cash_feasibility_water_trucking","capacity_truck","type_owner","type_water","water_chlorinated","cost_cubic_meter","location_source","distance_travelled","distance_price","additional_cost_5","additional_cost_10","constraints_multiple","constraints_multiple/Price_inflation","constraints_multiple/Liquidity_shortage","constraints_multiple/Shortage_of_demand","constraints_multiple/Insecurity_and_instability","constraints_multiple/Supply_shortage","constraints_multiple/Government_regulations","constraints_multiple/Transportation_issues","constraints_multiple/Other_see_next_question","constraints_multiple/Do_not_know","constraints_multiple/No_constraints","constraints_multiple/Vendor_did_not_answer","exchange_rate","exchange_rate_result","mrk_supply_routes","mrk_supply_issues","mrk_supply_issues/dmg_infra_market","mrk_supply_issues/dmg_infra_sorrounding","mrk_supply_issues/dmg_storage","mrk_supply_issues/move_restriction","mrk_supply_issues/other","mrk_supply_issues/did_not_answer","mrk_supply_issues_other","mrk_dmg_infra","mrk_dmg_infra/road","mrk_dmg_infra/electrical","mrk_dmg_infra/water","mrk_dmg_infra/communication","mrk_dmg_infra/other","mrk_dmg_infra_other","mrk_increse_fuel_50","mrk_increse_fuel_100","mrk_increse_WASH_50","mrk_increse_WASH_100","mrk_increse_water_50","mrk_increse_water_100","further_comments","_uuid"
"4/21/2019","Yemen","YE","Al Hudaydah","YE18","Bayt Al Faqiah","YE1817","Central Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"yes","yes",NA,120,120,"yes","yes",NA,130,130,"yes","no",200,150,75,"yes","yes",NA,350,350,"YE18","Wholesaler",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",518,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","yes","yes","yes","yes",NA,"a61c8597-7d35-4151-9d49-4c9490d94c1f"
"4/21/2019","Yemen","YE","Al Hudaydah","YE18","Bayt Al Faqiah","YE1817","Central Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,140,140,"yes","yes",NA,100,100,"yes","yes",NA,100,100,"yes","no",200,150,75,"yes","yes",NA,350,350,"YE18","Wholesaler",1,"No_constraints",0,0,0,0,0,0,0,0,0,1,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",518,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","yes","yes","yes","yes",NA,"26bf68f1-bd21-460a-8763-d075ee32a112"
"4/21/2019","Yemen","YE","Al Hudaydah","YE18","Bajil","YE1810","Bajil Central Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"yes","yes",NA,60,60,"yes","yes",NA,100,100,"yes","yes",NA,80,80,"yes","yes",NA,350,350,"YE18","Wholesaler",2,"Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage Transportation_issues",1,1,0,1,1,0,1,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",515,"yes","dmg_infra_sorrounding move_restriction",0,1,0,1,0,0,NA,"road electrical water communication",1,1,1,1,0,NA,"no","no","yes","yes","yes","yes",NA,"7b5732a2-d46f-4f46-8e63-560f1354f7cf"
"4/21/2019","Yemen","YE","Al Hudaydah","YE18","Bajil","YE1810","Bajil Central Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"yes","yes",NA,70,70,"yes","yes",NA,100,100,"yes","yes",NA,80,80,"yes","yes",NA,350,350,"YE18","Wholesaler",2,"Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability",1,1,1,1,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",515,"yes","dmg_infra_sorrounding move_restriction",0,1,0,1,0,0,NA,"road electrical water communication",1,1,1,1,0,NA,"no","no","yes","yes","yes","yes",NA,"4ba3f065-ec9e-47c1-9439-00dbd4b0ef53"
"4/21/2019","Yemen","YE","Al Hudaydah","YE18","Bayt Al Faqiah","YE1817","Central Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,140,140,"yes","yes",NA,100,100,"yes","yes",NA,120,120,"yes","yes",NA,150,150,"yes","yes",NA,350,350,"YE18","Wholesaler",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",510,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes",NA,"8e3994ca-33c6-40ce-b95a-b7f9abd1197a"
"4/21/2019","Yemen","YE","Al Hudaydah","YE18","Bajil","YE1810","Bajil Central Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"yes","yes",NA,60,60,"yes","yes",NA,100,100,"yes","yes",NA,80,80,"yes","yes",NA,350,350,"YE18","Wholesaler",2,"Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues",1,1,1,0,0,0,1,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",510,"yes","dmg_infra_sorrounding move_restriction",0,1,0,1,0,0,NA,"road electrical water communication",1,1,1,1,0,NA,"no","no","yes","yes","yes","yes",NA,"9a640c97-feb7-42e6-a97f-4913ac94ddcc"
"4/21/2019","Yemen","YE","Al Hudaydah","YE18","Az Zaydiyah","YE1807","Az-Zaydiyah Central Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,130,130,"yes","yes",NA,120,120,"yes","yes",NA,130,130,"yes","yes",NA,150,150,"yes","yes",NA,350,350,"YE18","Wholesaler",3,"Price_inflation Insecurity_and_instability Supply_shortage",1,0,0,1,1,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",500,"yes","dmg_infra_sorrounding",0,1,0,0,0,0,NA,"communication",0,0,0,1,0,NA,"yes","yes","yes","yes","yes","yes",NA,"f5ed453d-3686-4798-99df-03d387fb51d0"
"4/21/2019","Yemen","YE","Al Hudaydah","YE18","Az Zaydiyah","YE1807","Az-Zaydiyah Central Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"yes","yes",NA,80,80,"yes","yes",NA,130,130,"yes","yes",NA,150,150,"yes","yes",NA,350,350,"YE18","Wholesaler",3,"Price_inflation Liquidity_shortage Insecurity_and_instability",1,1,0,1,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",500,"yes","dmg_infra_sorrounding",0,1,0,0,0,0,NA,"communication",0,0,0,1,0,NA,"yes","yes","yes","yes","yes","yes",NA,"e9453756-6fa4-497b-939e-65b3210aa1d5"
"4/22/2019","Yemen","YE","Taizz","YE15","Jabal Habashy","YE1508","Mafraq jabal habshi","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash Credit",1,0,0,0,1,0,0,0,0,NA,"yes","yes",NA,170,170,"no",NA,NA,NA,NA,"yes","yes",NA,150,150,"yes","yes",NA,80,80,"yes","yes",NA,350,350,"YE15","Wholesaler",1,"Price_inflation Transportation_issues",1,0,0,0,0,0,1,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","yes","yes","no","no",NA,"cd674a18-3ecc-475a-a48e-0cfe7a2cc9f8"
"4/24/2019","Yemen","YE","Al Hudaydah","YE18","Zabid","YE1824","Al Zrebeh","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"YE18",3,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"no",NA,NA,NA,NA,"yes","yes",NA,130,130,"yes","yes",NA,130,130,"yes","yes",NA,370,370,"YE18","Vendor",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",525,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","yes","no","no","Traders of Zubaid city don't import goods in large quantities because of their inability to buy goods","23c146a3-49e3-4aef-bdf5-18632d4c2b36"
"4/24/2019","Yemen","YE","Al Hudaydah","YE18","Zabid","YE1824","Al Zrebeh","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"YE18",3,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"no",NA,NA,NA,NA,"yes","yes",NA,130,130,"yes","yes",NA,130,130,"yes","yes",NA,370,370,"YE18","Vendor",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",525,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","yes","no","no","Traders of Zubaid city don't import goods in large quantities because the inability of people to buy goods","7ccfeacb-1007-449d-bf5c-60d812dd0e3d"
"4/22/2019","Yemen","YE","Taizz","YE15","Ash Shamayatayn","YE1514","Al Turba","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,390,390,"yes","yes",NA,390,390,"YE25",1,"Transportation_issues",0,0,0,0,0,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,100,"yes","yes",NA,100,100,"yes","yes",NA,105,105,"yes","no",700,500,71,"yes","yes",NA,375,375,"YE24","Vendor",1,"No_constraints",0,0,0,0,0,0,0,0,0,1,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",517,"yes","dmg_infra_market dmg_infra_sorrounding",1,1,0,0,0,0,NA,"road electrical water",1,1,1,0,0,NA,"yes","no","yes","yes","no","no",NA,"2c41f55c-d398-4040-9710-83733c61a647"
"4/22/2019","Yemen","YE","Taizz","YE15","Jabal Habashy","YE1508","Al Bereen","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","no",15,1700,85,"yes","yes",NA,100,100,"yes","no",6750,7500,89,"yes","no",4800,3200,67,"yes","no",160,6050,378,"YE15","Wholesaler",2,"Price_inflation Insecurity_and_instability Transportation_issues",1,0,0,1,0,0,1,0,0,0,0,"yes","Cash Mobile_money Credit",1,1,0,0,1,0,0,0,0,NA,3.5,"Private","Pumping_Station_or_Borehole","no",1700,2,20,"yes",10000,15000,"Supply_shortage",0,0,0,0,1,0,0,0,0,0,0,"yes",515,"yes","move_restriction other",0,0,0,1,1,0,"?????? ???? ???? ????? ????? ??????? ???? ??????? ????? ????? ???????? ????? ?????",NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","yes","no",NA,"546d4598-7ea4-4c1e-833c-83177cbfe19d"
"4/25/2019","Yemen","YE","Al Hudaydah","YE18","Zabid","YE1824","Al Mowaqqar","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"YE18",3,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"no",NA,NA,NA,NA,"yes","yes",NA,140,140,"yes","yes",NA,140,140,"yes","yes",NA,380,380,"YE18","Vendor",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",525,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","yes","no","no","Traders of Zubaid city don't import goods because the inability of people to buy, resulting in stock accumulation","5838cdc9-1371-4ca4-a950-a83acab534eb"
"4/25/2019","Yemen","YE","Al Hudaydah","YE18","Zabid","YE1824","Al MoWaqqar,CITY MARKET","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"YE18",3,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"no",NA,NA,NA,NA,"yes","yes",NA,140,140,"yes","yes",NA,140,140,"yes","yes",NA,380,380,"YE18","Vendor",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",525,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","yes","no","no","Traders of Zubaid city don't import goods because the inability of people to buy, resulting in stock accumulation","29167243-39ee-48b4-bf3e-a70bbead7d39"
"4/25/2019","Yemen","YE","Al Hudaydah","YE18","Zabid","YE1824","Al MoWaqqar,CITY MARKET","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"YE18",3,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"no",NA,NA,NA,NA,"yes","yes",NA,140,140,"yes","yes",NA,140,140,"yes","yes",NA,380,380,"YE18","Vendor",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",525,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","yes","no","no","Traders of Zubaid city don't import goods because the inability of people to buy, resulting in stock accumulation","a8ad62ba-1755-4921-9b4b-7a71f4367438"
"4/21/2019","Yemen","YE","Taizz","YE15","Al  Mukha","YE1505","The public street","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"yes","yes",NA,120,120,"yes","yes",NA,130,130,"yes","yes",NA,380,380,"YE24","Wholesaler",2,"Supply_shortage",0,0,0,0,1,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes",NA,"66462030-8711-4edf-9ae9-4e1d7b790e84"
"4/22/2019","Yemen","YE","Taizz","YE15","Jabal Habashy","YE1508","Al Bereen","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,400,400,"yes","yes",NA,400,400,"YE24",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","no",15,2300,115,"no",NA,NA,NA,NA,"yes","no",6750,7550,89,"yes","no",4800,3170,66,"yes","no",160,6100,381,"YE24","Wholesaler",2,"Insecurity_and_instability Transportation_issues",0,0,0,1,0,0,1,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","no","no",NA,"b60c809a-d7b7-4175-86cf-1ce94684177d"
"4/24/2019","Yemen","YE","Al Hudaydah","YE18","Al Khawkhah","YE1820","Al Khawkha","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,390,390,"yes","yes",NA,390,390,"YE24",3,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"yes","yes",NA,100,100,"yes","yes",NA,150,150,"yes","yes",NA,120,120,"yes","yes",NA,400,400,"YE18","Wholesaler",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,5,"Private","Treatment_Station","yes",2000,7,10,"yes",20000,25000,"Price_inflation Transportation_issues",1,0,0,0,0,0,1,0,0,0,0,"yes",500,"yes","dmg_infra_market",1,0,0,0,0,0,NA,"electrical",0,1,0,0,0,NA,"no","no","no","no","no","no","question 8.8 is calculated by minutes","7e5620b2-ba1f-4526-8bed-eb58a492862e"
"4/25/2019","Yemen","YE","Al Hudaydah","YE18","Zabid","YE1824","Al Shabareeq","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"YE18",3,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,170,170,"no",NA,NA,NA,NA,"yes","yes",NA,150,150,"yes","yes",NA,140,140,"yes","yes",NA,400,400,"YE18","Vendor",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",525,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","yes","no","no","Traders of Zubaid city don't import goods because the inability of people to buy, resulting in stock accumulation","f9f73c62-dd3e-428b-9f6b-c9db8e85be57"
"4/25/2019","Yemen","YE","Al Hudaydah","YE18","Zabid","YE1824","Al Mudn","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"YE18",3,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,170,170,"no",NA,NA,NA,NA,"yes","yes",NA,150,150,"yes","yes",NA,140,140,"yes","yes",NA,400,400,"YE18","Vendor",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",525,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","yes","no","no","Traders of Zubaid city don't import goods because the inability of people to buy, resulting in stock accumulation","286b032d-83f7-4c30-a604-c5ecf31f5e3c"
"4/25/2019","Yemen","YE","Al Hudaydah","YE18","Zabid","YE1824","Al Mudn,city market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"YE18",3,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,170,170,"no",NA,NA,NA,NA,"yes","yes",NA,150,150,"yes","yes",NA,140,140,"yes","yes",NA,400,400,"YE18","Vendor",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",525,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","yes","no","no","Traders of Zubaid city don't import goods because the inability of people to buy, resulting in stock accumulation","f33aaee9-c5a8-4d9d-9779-21cc148358f9"
