Date,country_ID,country_name,governorate_ID,governorate_name,district_ID,district_name,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,note_exchange_rate,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,_uuid
2019-03-20,YE,Yemen,YE15,Taizz,YE1520,At Ta'iziyah,Seftal market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,430,430,,,YE26,15,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,no,8,500,625,,,YE15,Wholesaler,8,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2300,2,,20,yes,2500,5000,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,yes,587,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,yes,no,,5514070f-9b52-4e01-b52f-3f19acae2973
2019-03-20,YE,Yemen,YE15,Taizz,YE1520,At Ta'iziyah,Seftal market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,430,430,,,YE26,12,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,90,90,,,yes,no,100,180,144,,,yes,no,90,100,111,,,yes,yes,,500,500,,,YE15,Wholesaler,7,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Treatment_Station,yes,5000,2,,25,yes,3000,5000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,587,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,yes,no,,8aae209a-7a74-4531-b434-348e64465dbd
2019-03-20,YE,Yemen,YE17,Hajjah,YE1713,Qafl Shamer,Shamr market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,430,430,,,yes,yes,,365,365,,,YE18,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,120,120,,,yes,no,700,500,71,,,yes,yes,,700,700,,,YE17,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues,1,1,1,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,4500,8,,35,yes,13000,18000,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,575,,yes,dmg_infra_market move_restriction,1,0,0,1,0,0,,road electrical,1,1,0,0,0,,yes,yes,yes,yes,yes,yes,,626c917f-3195-402f-a6be-55fa05bbe46a
2019-03-24,YE,Yemen,YE17,Hajjah,YE1713,Qafl Shamer,Shamr market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,440,440,,,yes,yes,,370,370,,,YE18,2,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,no,20,150,75,,,yes,no,75,120,128,,,yes,no,500,700,140,,,yes,yes,,650,650,,,YE18,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues,1,1,1,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,4500,8,,35,yes,13000,18000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,570,,yes,dmg_infra_sorrounding move_restriction,0,1,0,1,0,0,,road electrical,1,1,0,0,0,,yes,yes,yes,yes,yes,yes,,8139581c-f077-42d3-ad22-c2818a9e3be9
2019-03-24,YE,Yemen,YE17,Hajjah,YE1713,Qafl Shamer,Shamr market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,450,450,,,yes,yes,,380,380,,,YE23,2,Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues,1,1,1,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,no,20,200,100,,,yes,yes,,130,130,,,yes,no,700,600,86,,,yes,yes,,700,700,,,YE18,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues,1,1,1,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,4500,8,,35,yes,13000,18000,Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues,1,1,1,0,0,0,1,0,0,0,0,yes,575,,yes,dmg_infra_sorrounding move_restriction,0,1,0,1,0,0,,road electrical water,1,1,1,0,0,,yes,yes,yes,yes,yes,yes,,3d5560c8-6577-484b-8694-52d62d13bcf4
2019-03-18,YE,Yemen,YE21,Shabwah,YE2113,Ataq,Ataq market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,365,365,,,YE19,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,200,200,,,yes,yes,,100,100,,,yes,no,110,130,118,,,yes,yes,,400,400,,,YE21,Wholesaler,1,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,5.4,Private,Pumping_Station_or_Borehole,no,1111,15,,20,yes,1000,4000,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,yes,585,,no,,,,,,,,,,,,,,,,yes,yes,no,no,yes,yes,,f356599a-e4af-476d-9678-977652693c28
2019-03-18,YE,Yemen,YE21,Shabwah,YE2113,Ataq,Ataq market,Urban,yes,Credit,0,0,0,0,1,0,0,0,0,,yes,yes,,370,370,,,yes,yes,,365,365,,,YE19,2,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,no,110,130,118,,,yes,yes,,500,500,,,YE21,Wholesaler,1,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Credit,0,0,0,0,1,0,0,0,0,,7.2,Private,Pumping_Station_or_Borehole,no,1388,15,,20,no,,,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,yes,587,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road electrical water communication,1,1,1,1,0,,yes,yes,yes,no,no,no,,7783330d-7515-4fa7-951c-3a0757a2e4e2
2019-03-18,YE,Yemen,YE21,Shabwah,YE2113,Ataq,Ataq market,Urban,yes,Credit,0,0,0,0,1,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,370,370,,,YE19,2,Insecurity_and_instability,0,0,0,1,0,0,0,0,0,0,0,,yes,Cash Mobile_money Credit,1,1,0,0,1,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,no,110,120,109,,,yes,yes,,400,400,,,YE21,Wholesaler,1,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Credit,0,0,0,0,1,0,0,0,0,,12,Private,Pumping_Station_or_Borehole,no,2700,15,,22,yes,6500,,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,yes,587,,yes,dmg_infra_sorrounding move_restriction,0,1,0,1,0,0,,electrical water,0,1,1,0,0,,yes,no,yes,no,yes,no,,a199b0de-c5cf-48a8-ab88-c44a330fac03
2019-03-26,YE,Yemen,YE13,Amanat Al Asimah,YE1308,Ma'ain,Meyad market-hayel stret,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,335,335,,,yes,yes,,450,450,,,YE26,3,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,,yes,Cash Mobile_money,1,1,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,130,130,,,yes,yes,,800,800,,,YE13,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,Cash Mobile_money Credit,1,1,0,0,1,0,0,0,0,,8,Private,Pumping_Station_or_Borehole,no,1000,5,,7,yes,10000,15000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,557,,yes,dmg_infra_sorrounding move_restriction did_not_answer,0,1,0,1,0,1,,road electrical,1,1,0,0,0,,no,no,yes,no,yes,no,,20c75c5e-1368-4d9a-bc54-62dca228fc9c
2019-03-20,YE,Yemen,YE15,Taizz,YE1520,At Ta'iziyah,mafraq al thekrah market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,450,450,,,Do_not_know,,Price_inflation Insecurity_and_instability Government_regulations,1,0,0,1,0,1,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,no,100,250,200,,,yes,yes,,120,120,,,yes,yes,,550,550,,,YE15,Wholesaler,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,2000,2,,20,yes,2000,3000,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,yes,580,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,a2359e5c-1ac1-4574-b7f1-7f0d50102357
2019-03-20,YE,Yemen,YE15,Taizz,YE1520,At Ta'iziyah,mafraq al thekrah market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,380,380,,,yes,yes,,440,440,,,Do_not_know,,Price_inflation Liquidity_shortage Government_regulations,1,1,0,0,0,1,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,no,8,450,563,,,YE15,Wholesaler,,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2500,2,,8,no,,,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,yes,582,,no,,,,,,,,,,,,,,,,yes,no,yes,no,no,no,,ae2f3c92-a0d7-4323-ba9e-83373655e44e
2019-03-20,YE,Yemen,YE15,Taizz,YE1520,At Ta'iziyah,mafraq mawyah market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,440,440,,,YE26,9,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,no,100,200,160,,,yes,no,90,100,111,,,yes,no,8,450,563,,,YE15,Wholesaler,12,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2000,1,,5,no,,,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,yes,585,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,9fc24819-4e46-4a83-b371-321f4e204212
2019-03-20,YE,Yemen,YE15,Taizz,YE1520,At Ta'iziyah,mafraq mawyah market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,430,430,,,Do_not_know,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,90,90,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,550,550,,,YE15,Wholesaler,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,2000,1,,7,no,,,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,yes,587,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,4029e8b5-48b2-41d9-8e21-d490f220736e
2019-03-28,YE,Yemen,YE13,Amanat Al Asimah,YE1305,As Sabain,shamelah ,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,420,420,,,YE18,7,Price_inflation Insecurity_and_instability Supply_shortage Government_regulations,1,0,0,1,1,1,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,90,90,,,yes,yes,,450,450,,,YE13,Vendor,3,Price_inflation Insecurity_and_instability Government_regulations,1,0,0,1,0,1,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Water_Spring,yes,1500,5,,25,yes,1000,2000,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,yes,533,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,2c943c73-70fd-4353-9207-854d50a7dc96
2019-03-26,YE,Yemen,YE23,Sana'a,YE2304,Bani Hushaysh,Sarf,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,11,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,60,60,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,1000,7,,8,yes,6500,7000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,540,,no,,,,,,,,,,,,,,,,no,no,yes,yes,yes,yes,,06c9e13b-7e28-4a70-a20d-4fbb201eca19
2019-03-26,YE,Yemen,YE23,Sana'a,YE2304,Bani Hushaysh,Sarf,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,15,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,60,60,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,550,550,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,1000,7,,8,yes,6500,7000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,540,,no,,,,,,,,,,,,,,,,no,no,yes,yes,yes,yes,,a278c10b-071e-43b8-a509-d94e4269edf8
2019-03-26,YE,Yemen,YE23,Sana'a,YE2304,Bani Hushaysh,Sarf,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,440,440,,,YE13,8,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,75,75,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE13,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,1000,7,,8,yes,6500,7000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,540,,no,,,,,,,,,,,,,,,,no,no,yes,yes,yes,yes,,ffe1635c-d0db-498b-831e-cb4fd1488a1b
2019-03-27,YE,Yemen,YE23,Sana'a,YE2307,Bani Matar,Mutana,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,425,425,,,YE18,10,Price_inflation Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,0,1,1,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,150,150,,,yes,yes,,600,600,,,YE11,Vendor,15,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage Transportation_issues,1,1,0,1,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,4500,6,,10,yes,7500,11000,Price_inflation Liquidity_shortage Supply_shortage Transportation_issues,1,1,0,0,1,0,1,0,0,0,0,yes,570,,yes,dmg_infra_market dmg_storage move_restriction,1,0,1,1,0,0,,road electrical water communication,1,1,1,1,0,,no,no,no,no,no,no,,43a09911-f1e3-42f1-8697-29feeab95568
2019-03-22,YE,Yemen,YE23,Sana'a,YE2307,Bani Matar,Mutana,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,370,370,,,yes,yes,,450,450,,,YE18,15,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,140,140,,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,650,650,,,YE14,Vendor,20,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,5000,7,,20,yes,8000,12000,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,600,,yes,dmg_infra_market move_restriction,1,0,0,1,0,0,,road water communication,1,0,1,1,0,,no,no,no,no,no,no,,fe02bf3e-9394-43f0-bce3-c8ae2d9bf8f5
2019-03-23,YE,Yemen,YE23,Sana'a,YE2305,Sanhan,Mutana,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,370,370,,,yes,yes,,420,420,,,YE18,12,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,150,150,,,yes,yes,,550,550,,,YE23,Vendor,10,Price_inflation Shortage_of_demand Supply_shortage Transportation_issues,1,0,1,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,4500,4,,8,yes,7500,12000,Price_inflation Shortage_of_demand Supply_shortage Transportation_issues,1,0,1,0,1,0,1,0,0,0,0,yes,590,,yes,dmg_infra_market move_restriction,1,0,0,1,0,0,,road electrical water communication,1,1,1,1,0,,no,no,no,no,no,no,,0b5c8dac-155d-400d-8c79-1571436e1a1c
2019-03-22,YE,Yemen,YE23,Sana'a,YE2305,Sanhan,Mutana,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,370,370,,,yes,yes,,450,450,,,YE18,10,Shortage_of_demand Insecurity_and_instability Supply_shortage,0,0,1,1,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,140,140,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,yes,,600,600,,,YE18,Vendor,8,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Public,Pumping_Station_or_Borehole,no,4500,8,,12,yes,7000,12000,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,580,,yes,dmg_infra_market dmg_storage,1,0,1,0,0,0,,road electrical,1,1,0,0,0,,no,no,no,no,no,no,,200b3b0b-f1ef-4807-835a-e37bf74aa038
2019-03-22,YE,Yemen,YE23,Sana'a,YE2307,Bani Matar,Mutana,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,450,450,,,YE18,3,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,150,150,,,yes,yes,,600,600,,,YE13,Vendor,7,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,4500,7,,10,yes,6600,12000,Price_inflation Shortage_of_demand Insecurity_and_instability Supply_shortage,1,0,1,1,1,0,0,0,0,0,0,yes,600,,yes,dmg_infra_market move_restriction,1,0,0,1,0,0,,road water communication,1,0,1,1,0,,no,no,no,no,no,no,,1e4b6452-bbde-4dcd-be3d-616581bf1f6f
2019-03-24,YE,Yemen,YE13,Amanat Al Asimah,YE1310,Bani Al Harith,Mothallath rawe'a,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,7,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,60,60,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,1000,6,,10,yes,7000,8000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,586,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,e2ecadfb-31d4-4d95-bb97-f37cbf00b2da
2019-03-24,YE,Yemen,YE13,Amanat Al Asimah,YE1310,Bani Al Harith,Mothallath rawe'a,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,8,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,60,60,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,1000,6,,10,yes,7000,8000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,586,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,a03f4926-2fe9-4964-8524-a91b32b1f5b9
