row_id,start,end,today,deviceid,date_survey,enumerator_name,enumerator_name_EN,organisation_name,organisation_name_EN,governorate_name_en,governorate_ID,district_name_en,district_ID,market_name,market_name_EN,type_market,type_area,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,price_petrol_normalized,petrol_gov_origin_petrol,petrol_type_supplier,petrol_restock_days_min,petrol_restock_days_max,petrol_restock_days_average,petrol_constraints_multiple,Pet Inflation,Pet Liquidity,Pet Demand,Pet Insecurity,Pet Supply,Pet Govt,Pet Trans,Pet Other,Pet DNK,Pet None,Pet DNA,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,price_diesel_normalized,diesel_gov_origin,diesel_type_supplier,diesel_restock_days_min,diesel_restock_days_max,diesel_restock_days_average,diesel_constraints_multiple,Die Inflation,Die Liquidity,Die Demand,Die Insecurity,Die Supply,Die Govt,Die Trans,Die Other,Die DNK,Die None,Die DNA,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,price_bottled_water_normalized,bottled_gov_origin,bottled_type_supplier,bottled_restock_days_min,bottled_restock_days_max,bottled_restock_days_average,bottled_constraints_multiple,BW Inflation,BW Liquidity,BW Demand,BW Insecurity,BW Supply,BW Govt,BW Trans,BW Other,BW DNK,BW None,BW DNA,sell_treated_water,quantity_20L,treated_quantity_other,price_treated_water,price_treated_water_normalized,treated_gov_origin,treated_type_supplier,treated_restock_days_min,treated_restock_days_max,treated_restock_days_average,treated_constraints_multiple,TW Inflation,TW Liquidity,TW Demand,TW Insecurity,TW Supply,TW Govt,TW Trans,TW Other,TW DNK,TW None,TW DNA,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,price_soap_normalized,soap_gov_origin,soap_type_supplier,soap_restock_days_min,soap_restock_days_max,soap_restock_days_average,soap_constraints_multiple,Soap Inflation,Soap Liquidity,Soap Demand,Soap Insecurity,Soap Supply,Soap Govt,Soap Trans,Soap Other,Soap DNK,Soap None,Soap DNA,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,price_laundry_powder_normalized,laundry_gov_origin,laundry_type_supplier,laundry_restock_days_min,laundry_restock_days_max,laundry_restock_days_average,laundry_constraints_multiple,LP Inflation,LP Liquidity,LP Demand,LP Insecurity,LP Supply,LP Govt,LP Trans,LP Other,LP DNK,LP None,LP DNA,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,price_sanitary_napkins_normalized,napkins_gov_origin,napkins_type_supplier,napkins_restock_days_min,napkins_restock_days_max,napkins_restock_days_average,napkins_constraints_multiple,SN Inflation,SN Liquidity,SN Demand,SN Insecurity,SN Supply,SN Govt,SN Trans,SN Other,SN DNK,SN None,SN DNA,General further_comments,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,distance_price,additional_cost_10,additional_cost_20,additional_cost_30,constraints_multiple,WT Inflation,WT Liquidity,WT Demand,WT Insecurity,WT Supply,WT Govt,WT Trans,WT Other,WT DNK,WT None,WT DNA,further_comments
YE0136,2018-04-28T19:36:52.760+03:00,2018-04-28T19:47:31.477+03:00,2018-04-28,ee.humanitarianresponse.info:XYIRcHzOD29jLGSS,2018-04-26,Mohammed,Mohammed,ACTED,ACTED,Al Dhale'e,YE30,Qaatabah,YE3003,Qatabah City,Almilah Market,District_level_market,Urban,yes,yes,,315,315,24,Wholesaler,25,30,,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues Other_see_next_question,1,0,0,1,1,0,1,1,0,0,0,yes,yes,,315,315,24,Wholesaler,20,25,,Price_inflation Insecurity_and_instability Supply_shortage Other_see_next_question,1,0,0,1,1,0,0,1,0,0,0,yes,yes,,75,75,30,Wholesaler,6,10,,Insecurity_and_instability Supply_shortage Transportation_issues,0,0,0,1,1,0,1,0,0,0,0,yes,yes,,200,200,30,Wholesaler,4,6,5,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,yes,yes,1,100,100,30,Wholesaler,4,6,,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,yes,,75,75,24,Wholesaler,5,8,,Supply_shortage Transportation_issues,0,0,0,0,1,0,1,0,0,0,0,yes,yes,,350,350,30,Wholesaler,3,5,4,Supply_shortage Transportation_issues,0,0,0,0,1,0,1,0,0,0,0,Fuel shortages happens due to the lack of supply from the source the oil company,,,,,,,,,,,,,,,,,,,,,,,
YE0137,2018-04-28T20:12:59.727+03:00,2018-04-28T20:39:46.881+03:00,2018-04-28,ee.humanitarianresponse.info:XYIRcHzOD29jLGSS,2018-04-26,Mohammed,Mohammed,ACTED,ACTED,Al Dhale'e,YE30,Qaatabah,YE3003,Sahdah,Gholil Zone,District_level_market,Urban,yes,yes,,300,300,24,Wholesaler,25,30,,Supply_shortage Transportation_issues,0,0,0,0,1,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,100,100,30,Wholesaler,3,5,4,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,yes,yes,,220,220,30,Wholesaler,3,5,4,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,yes,yes,1,100,100,30,Wholesaler,2,3,2.5,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,yes,yes,,100,100,30,Wholesaler,2,3,2.5,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,yes,yes,,450,450,30,Wholesaler,2,3,2.5,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,shops are small here and not all products can be found here so they shop in Qataba city,,,,,,,,,,,,,,,,,,,,,,,
YE0154,2018-04-30T11:35:17.716+03:00,2018-04-30T11:58:38.046+03:00,2018-04-30,ee.humanitarianresponse.info:O8EuLF3yOXghgq4s,2018-04-17,Eyad Ahmad Al Kboud,,YFCA,YFCA,Al Dhale'e,YE30,Al Husha,YE3009,Al Mahamda Uzlah Ataba,Habil Shams,Do_not_know,Urban,yes,no,20,7500,375,15,Vendor,1,,1,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,no,20,6600,330,15,Vendor,1,,1,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,yes,,100,100,15,Wholesaler,1,,1,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,1,100,100,15,Wholesaler,1,,1,Shortage_of_demand Supply_shortage,0,0,1,0,1,0,0,0,0,0,0,yes,yes,,100,100,15,Wholesaler,1,,1,Shortage_of_demand Supply_shortage,0,0,1,0,1,0,0,0,0,0,0,yes,yes,,500,500,15,Wholesaler,1,,1,Shortage_of_demand Supply_shortage,0,0,1,0,1,0,0,0,0,0,0,The goods are supplied from Taiz because it's nearby the Uzla center,,,,,,,,,,,,,,,,,,,,,,,
YE0155,2018-04-30T11:58:38.200+03:00,2018-04-30T12:06:51.248+03:00,2018-04-30,ee.humanitarianresponse.info:O8EuLF3yOXghgq4s,2018-04-17,Eyad Ali Al Kbod,,YFCA,YFCA,Al Dhale'e,YE30,Al Husha,YE3009,Najd Hawas Dhoran,Haddah St,Do_not_know,Urban,yes,no,20,7000,350,30,Vendor,1,,1,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,no,20,6200,310,30,Vendor,1,,1,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,yes,,100,100,15,Wholesaler,1,,1,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,1,100,100,15,Wholesaler,1,,1,Shortage_of_demand Supply_shortage,0,0,1,0,1,0,0,0,0,0,0,yes,yes,,100,100,15,Wholesaler,1,,1,Shortage_of_demand Supply_shortage,0,0,1,0,1,0,0,0,0,0,0,yes,yes,,450,450,15,Wholesaler,1,,1,Shortage_of_demand Supply_shortage,0,0,1,0,1,0,0,0,0,0,0,"The goods are supplied from Taiz because it's nearby Uzla center,",,,,,,,,,,,,,,,,,,,,,,,
YE0012,2018-04-27T02:31:13.796+03:00,2018-04-27T03:26:49.632+03:00,2018-04-27,ee.humanitarianresponse.info:01ufehMPk0fm5ajf,2018-04-26,Haitham,Haitham,Save the Children,Save the Children,Al Hudaydah,YE18,Bajil,YE1810,Alqulaisi Market,Al-Marri for wholesale supplies,District_level_market,Urban,yes,yes,,360,360,18,Wholesaler,1,,1,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,yes,yes,,350,350,18,Wholesaler,1,,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,100,100,18,Wholesaler,1,,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,70,100,143,18,Wholesaler,1,,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,yes,yes,,100,100,18,Wholesaler,1,,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE0013,2018-04-27T03:26:50.008+03:00,2018-04-27T03:30:21.898+03:00,2018-04-27,ee.humanitarianresponse.info:01ufehMPk0fm5ajf,2018-04-26,Haitham,Haitham,Save the Children,Save the Children,Al Hudaydah,YE18,Az Zaydiyah,YE1807,AlZaidia District,Al Meshjab,District_level_market,Urban,yes,yes,,360,360,18,Wholesaler,2,,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,yes,,345,345,18,Wholesaler,2,,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,yes,,100,100,18,Wholesaler,1,,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,70,100,143,18,Wholesaler,1,,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,yes,yes,,225,225,18,Wholesaler,1,,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE0047,2018-04-30T16:07:25.013+03:00,2018-04-30T17:14:12.405+03:00,2018-04-30,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-29,????? ???? ????,Salmah Ahmad,????? ??????? ?????????,SDF?,Al Hudaydah,YE18,Al Marawiah,YE1813,?? ????,Spa Market,Other,Rural,yes,yes,,375,375,18,Wholesaler,1,1,1,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,yes,,350,350,18,Wholesaler,1,1,1,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE0084,2018-04-30T17:23:00.789+03:00,2018-04-30T17:56:25.159+03:00,2018-04-30,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-29,????? ???? ????,Salmah Ahmad,????? ??????? ?????????,SDF?,Al Hudaydah,YE18,Al Marawiah,YE1813,?? ????,Sabra,Other,Rural,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,100,100,18,Wholesaler,1,1,1,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,1,70,70,18,Wholesaler,7,30,18.5,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,yes,,50,50,18,Wholesaler,1,1,1,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,yes,,350,350,18,Wholesaler,7,30,18.5,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YE0120,2018-04-30T17:14:12.795+03:00,2018-04-30T17:23:00.230+03:00,2018-04-30,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-29,????? ???? ????,Salmah Ahmad,????? ??????? ?????????,SDF?,Al Hudaydah,YE18,Al Marawiah,YE1813,?? ????,Sa'dan,Other,Rural,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,130,130,18,Wholesaler,1,30,15.5,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE0137,2018-04-25T12:25:25.123+03:00,2018-04-25T15:03:49.239+03:00,2018-04-25,ee.humanitarianresponse.info:01ufehMPk0fm5ajf,2018-04-25,Osama Mohammed,,Save the Children,Save the Children,Al Hudaydah,YE18,Al Hali,YE1823,Madeenat Al-Omal,Hyper Saver Supermarket Asr Branch,District_level_market,Urban,yes,yes,,360,360,18,Wholesaler,1,,1,Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues,1,1,0,1,0,0,1,0,0,0,0,yes,yes,,345,345,18,Wholesaler,1,,1,Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues,1,1,0,1,0,0,1,0,0,0,0,yes,no,500,1500,,18,Wholesaler,1,,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,yes,yes,,150,150,18,Wholesaler,1,,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,yes,yes,70,100,143,18,Wholesaler,0,,0,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,yes,yes,,60,60,18,Wholesaler,1,,1,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,yes,no,12,300,250,18,Wholesaler,1,,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YE0137,2018-04-30T17:56:25.512+03:00,2018-04-30T18:01:51.983+03:00,2018-04-30,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-29,???? ???????,Yahya,????? ??????? ?????????,SDF,Al Hudaydah,YE18,Az Zuhrah,YE1801,?? ????,Al Galaa Supermarket,Other,Rural,yes,yes,,350,350,18,Wholesaler,1,1,1,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,yes,,350,350,18,Wholesaler,1,1,1,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE0138,2018-04-25T15:03:49.454+03:00,2018-04-25T15:25:48.689+03:00,2018-04-25,ee.humanitarianresponse.info:01ufehMPk0fm5ajf,2018-04-25,Osama Mohammed,,Save the Children,Save the Children,Al Hudaydah,YE18,Al Hawak,YE1821,Ghalil Market,Salba Supermarket,District_level_market,Urban,yes,yes,,360,360,18,Wholesaler,1,,1,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,yes,yes,,350,350,18,Wholesaler,1,,1,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,yes,no,1000,2000,,18,Wholesaler,1,,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,yes,yes,,100,100,18,Wholesaler,1,,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,yes,no,12,1100,92,18,Wholesaler,0,,0,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,yes,,55,55,18,Wholesaler,0,,0,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,no,12,250,208,18,Wholesaler,0,,0,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,The transportation takes less than one day only if the diesel is available. And the supplies come from different salers (some of them are wholesalers and some of them are vendors). We chose wholesalers because we cannot choose more than one option.,,,,,,,,,,,,,,,,,,,,,,,
YE0138,2018-04-30T18:01:52.303+03:00,2018-04-30T18:04:57.651+03:00,2018-04-30,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-29,???? ???????,Yahya,????? ??????? ?????????,SDF,Al Hudaydah,YE18,Az Zuhrah,YE1801,?? ????,City Sky Supermarket,Other,Rural,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,50,,18,Wholesaler,1,1,1,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE0139,2018-04-25T15:25:48.960+03:00,2018-04-25T23:06:28.054+03:00,2018-04-25,ee.humanitarianresponse.info:01ufehMPk0fm5ajf,2018-04-25,Osama Mohammed,,Save the Children,Save the Children,Al Hudaydah,YE18,Al Hali,YE1823,Shamsan Street,Saqeen Market,District_level_market,Urban,yes,yes,,360,360,18,Wholesaler,1,,1,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,yes,yes,,345,345,18,Wholesaler,1,,1,Insecurity_and_instability,0,0,0,1,0,0,0,0,0,0,0,yes,yes,,100,100,18,Wholesaler,1,,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,yes,no,1000,3000,,18,Wholesaler,1,,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,yes,yes,70,100,143,18,Wholesaler,1,,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,yes,yes,,60,60,18,Wholesaler,1,,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,yes,no,12,250,208,18,Wholesaler,1,,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,The major issue in transportation is the unavailability of diesel.,,,,,,,,,,,,,,,,,,,,,,,
YE0139,2018-04-30T18:04:58.019+03:00,2018-04-30T18:12:45.633+03:00,2018-04-30,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-29,???? ???????,Yahya,????? ??????? ?????????,SDF,Al Hudaydah,YE18,Az Zuhrah,YE1801,?? ????,Al Joma'a Market,Other,Rural,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,100,100,18,Vendor,1,1,1,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,1,100,100,18,Vendor,1,1,1,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,yes,,100,100,18,Vendor,1,1,,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,yes,,400,400,18,Vendor,1,1,1,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YE0140,2018-04-25T23:06:28.333+03:00,2018-04-25T23:11:33.323+03:00,2018-04-25,ee.humanitarianresponse.info:01ufehMPk0fm5ajf,2018-04-25,Osama Mohammed,,Save the Children,Save the Children,Al Hudaydah,YE18,Al Hawak,YE1821,Jamal Street,Al Joma'a Market,District_level_market,Urban,yes,yes,,360,360,18,Wholesaler,1,,1,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,yes,yes,,345,345,18,Wholesaler,1,2,1.5,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,yes,yes,,80,80,18,Wholesaler,1,,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,yes,no,1000,3000,,18,Wholesaler,1,,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,yes,yes,70,100,143,18,Wholesaler,1,,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,60,60,18,Wholesaler,1,,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,no,12,250,208,18,Wholesaler,0,,0,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YE0202,2018-04-28T21:36:34.217+03:00,2018-04-28T21:44:44.870+03:00,2018-04-28,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-23,??? ?????? ????,Abdul Rahman Shaye's,??????? ???????,Old City,Al Hudaydah,YE18,Bayt Al Faqiah,YE1817,??? ??????,Al Joma'a Market,District_level_market,Rural,yes,yes,,360,360,18,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,360,360,18,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,80,80,18,Wholesaler,1,2,1.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,150,150,18,Wholesaler,1,1,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,80,90,113,18,Wholesaler,1,2,1.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,100,100,18,Wholesaler,1,2,1.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,350,350,18,Wholesaler,1,2,1.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YE0203,2018-04-28T21:44:45.081+03:00,2018-04-28T21:59:15.345+03:00,2018-04-28,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-23,??? ?????? ????,Abdul Rahman Shaye's,??????? ???????,Old City,Al Hudaydah,YE18,Bayt Al Faqiah,YE1817,??? ??? ??????,Al Joma'a Market,District_level_market,Rural,yes,yes,,360,360,18,Wholesaler,1,2,1.5,Price_inflation Liquidity_shortage Supply_shortage,1,1,0,0,1,0,0,0,0,0,0,yes,yes,,360,360,18,Wholesaler,2,3,2.5,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,yes,yes,,90,90,18,Wholesaler,1,2,1.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,140,140,18,Wholesaler,1,1,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,75,80,107,18,Wholesaler,1,2,1.5,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,yes,yes,,100,100,18,Wholesaler,1,2,1.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,350,350,18,Wholesaler,1,2,1.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YE0204,2018-04-28T21:59:15.589+03:00,2018-04-28T22:10:58.462+03:00,2018-04-28,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-23,??? ?????? ????,Abdul Rahman ,??????? ???????,Old City,Al Hudaydah,YE18,Bayt Al Faqiah,YE1817,??? ??????,Al Joma'a Market,District_level_market,Rural,yes,yes,,370,370,18,Wholesaler,2,3,2.5,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,yes,yes,,360,360,18,Wholesaler,2,3,2.5,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,yes,yes,,80,80,18,Wholesaler,1,2,1.5,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,yes,yes,,150,150,18,Wholesaler,1,1,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,75,90,120,18,Wholesaler,1,2,1.5,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,yes,yes,,100,100,18,Wholesaler,1,2,1.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,360,360,18,Wholesaler,1,2,1.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YE0027,2018-04-24T23:56:47.211+03:00,2018-04-25T00:07:11.018+03:00,2018-04-24,ee.humanitarianresponse.info:5f1gFXMaUfYDmHcF,2018-04-22,?/ ???? ???? ???????,Dr.Mohammed Al Qohaitie,???? ??? ???????,Vision Hope International,Al Mahwit,YE27,Al Khabt,YE2704,???????,Al Joma'a Market,District_level_market,Urban,yes,yes,,365,365,18,Wholesaler,2,3,2.5,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,yes,yes,,360,360,18,Wholesaler,2,3,2.5,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,yes,yes,,53,53,27,Wholesaler,1,2,1.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,no,2,70,,27,Wholesaler,1,1,1,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,yes,80,75,94,18,Wholesaler,2,3,2.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,71,71,18,Wholesaler,1,3,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,yes,,345,345,23,Wholesaler,1,3,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YE0028,2018-04-25T00:07:11.436+03:00,2018-04-25T00:12:02.038+03:00,2018-04-25,ee.humanitarianresponse.info:5f1gFXMaUfYDmHcF,2018-04-22,?/ ???? ???? ???????,Dr.Mohammed Al Qohaitie,???? ??? ???????,Vision Hope International,Al Mahwit,YE27,Al Khabt,YE2704,??????,Al Hait Market,District_level_market,Rural,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,70,70,18,Wholesaler,1,2,1.5,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,no,2,80,,18,Wholesaler,1,2,1.5,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,yes,80,75,94,18,Wholesaler,1,2,1.5,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,no,200,100,50,18,Wholesaler,1,2,1.5,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,yes,,250,250,18,Wholesaler,1,2,1.5,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
