start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,governorate_name,district_ID,district_name,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_diesel_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,note_exchange_rate,further_comments,_uuid,_submission_time,_index
2019-01-28T10:57:01.022+03:00,2019-01-28T10:58:24.861+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-20,Aseel,SCI,,YE29,Amran,YE2915,Amran,Amran City Market,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,10,Private,Pumping_Station_or_Borehole,Do_not_know,900,5,,10,yes,9000,12000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,550,,,9357ec5a-c739-42fa-aa48-9c7d596c7891,2019-01-28T07:51:58,294
2019-01-28T10:58:27.076+03:00,2019-01-28T10:59:41.699+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-20,Aseel,SCI,,YE29,Amran,YE2915,Amran,Amran City Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,410,,yes,yes,,410,NaN,410,,YE18,4,Price_inflation Transportation_issues Other_see_next_question,1,0,0,0,0,0,1,1,0,0,0,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,,,567e91e9-e3fa-4940-b64d-a101ef6ef495,2019-01-28T07:53:14,295
2019-01-28T10:59:42.721+03:00,2019-01-28T11:04:23.108+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-20,Aseel,SCI,,YE29,Amran,YE2915,Amran,Amran City Market,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,,yes,yes,,500,NaN,500,,yes,yes,70,120,137.1428571,137.1428571,,yes,no,110,100,90.90909091,90.90909091,,yes,yes,,500,NaN,500,,YE23,Wholesaler,2,Price_inflation Transportation_issues Other_see_next_question,1,0,0,0,0,0,1,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,,,54cefa12-8514-4595-ac4b-c9e013887d76,2019-01-28T07:57:57,296
2019-01-28T11:04:25.846+03:00,2019-01-28T11:08:12.154+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Aseel,SCI,,YE29,Amran,YE2912,Jabal Iyal Yazid,Bair Ayedh Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,410,,yes,yes,,410,NaN,410,,YE18,5,Price_inflation Transportation_issues Other_see_next_question,1,0,0,0,0,0,1,1,0,0,0,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,,,2698fcc4-6bbd-418f-81f2-1f83ab7df267,2019-01-28T08:01:47,297
2019-01-28T11:08:16.180+03:00,2019-01-28T11:11:13.699+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Aseel,SCI,,YE29,Amran,YE2912,Jabal Iyal Yazid,Bair Ayedh Market,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,110,NaN,110,,yes,yes,,500,NaN,500,,yes,yes,70,120,137.1428571,137.1428571,,yes,no,110,100,90.90909091,90.90909091,,yes,yes,,600,NaN,600,,YE23,Wholesaler,2,Price_inflation Transportation_issues Other_see_next_question,1,0,0,0,0,0,1,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,,,4b34c91a-fcc2-4ef9-ada3-0b1e2a8e026a,2019-01-28T08:04:47,298
2019-01-28T11:11:16.491+03:00,2019-01-28T11:13:32.825+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Aseel,SCI,,YE29,Amran,YE2912,Jabal Iyal Yazid,Bair Ayedh Market,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,12,Private,Pumping_Station_or_Borehole,Do_not_know,1000,5,,10,yes,12000,14000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,550,,,29eed02a-f8ea-45a2-9029-09ca45ae852a,2019-01-28T08:07:08,299
2019-01-28T11:13:36.875+03:00,2019-01-28T11:16:06.612+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Aseel,SCI,,YE29,Amran,YE2912,Jabal Iyal Yazid,Bair Ayedh Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,410,,yes,yes,,410,NaN,410,,YE18,5,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,,,3a8d0551-2ecf-4fe1-a259-728f014f1781,2019-01-28T08:09:40,300
2019-01-28T11:16:09.068+03:00,2019-01-28T11:17:58.056+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Aseel,SCI,,YE29,Amran,YE2912,Jabal Iyal Yazid,Bair Ayedh Market,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,120,,yes,yes,,500,NaN,500,,yes,yes,70,120,137.1428571,137.1428571,,yes,no,110,100,90.90909091,90.90909091,,yes,yes,,550,NaN,550,,YE23,Wholesaler,2,Price_inflation Transportation_issues Other_see_next_question,1,0,0,0,0,0,1,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,,,11d961de-2c27-4194-bc1e-ee51941692b4,2019-01-28T08:11:30,301
2019-01-28T11:17:59.368+03:00,2019-01-28T11:23:39.530+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Randa,SCI,,YE15,Taizz,YE1522,Al Mawasit,Almawaset Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,325,NaN,340,,yes,yes,,340,NaN,340,,YE24,7,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,580,,,2e9bd4b6-0586-4ae0-a8f2-cc7701a3116b,2019-01-28T08:17:15,302
2019-01-28T11:23:43.860+03:00,2019-01-28T11:28:02.110+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Randa,SCI,,YE15,Taizz,YE1522,Al Mawasit,Almawaset Market,Rural,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash Bartering,1,0,0,0,0,0,1,0,0,,yes,yes,,120,NaN,120,,yes,yes,,100,NaN,100,,yes,yes,70,120,137.1428571,137.1428571,,yes,no,110,120,109.0909091,109.0909091,,yes,yes,,500,NaN,500,,YE24,Wholesaler,7,Liquidity_shortage Transportation_issues,0,1,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,580,,,e1e7517b-4671-4850-949f-2c696cf03274,2019-01-28T08:21:36,303
2019-01-28T11:28:18.538+03:00,2019-01-28T11:32:26.600+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Randa,SCI,,YE15,Taizz,YE1522,Al Mawasit,Almawaset Market,Rural,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Treatment_Station,yes,5000,10,,10,yes,15000,20000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,580,,,a19d19c9-ea35-46c9-a0de-a120b85d1344,2019-01-28T08:26:01,304
2019-01-28T11:32:29.729+03:00,2019-01-28T11:34:17.053+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Randa,SCI,,YE15,Taizz,YE1522,Al Mawasit,Almawaset Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,325,NaN,340,,yes,yes,,340,NaN,340,,YE24,7,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,580,,,f5410fe2-d05e-42a3-8ca9-4d3e557053b9,2019-01-28T08:27:50,305
2019-01-28T11:34:18.775+03:00,2019-01-28T11:36:13.115+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Randa,SCI,,YE15,Taizz,YE1522,Al Mawasit,Almawaset Market,Rural,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,,no,,,,,0,,yes,yes,70,100,114.2857143,114.2857143,,yes,no,110,100,90.90909091,90.90909091,,yes,yes,,500,NaN,500,,YE24,Wholesaler,2,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,580,,,84739916-56bf-49d1-b0d1-49a6c14cb985,2019-01-28T08:29:48,306
2019-01-28T11:36:16.786+03:00,2019-01-28T11:37:55.088+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Randa,SCI,,YE15,Taizz,YE1522,Al Mawasit,Alyeen Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,325,NaN,340,,yes,yes,,340,NaN,340,,YE24,7,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,580,,,a78fe12f-4d46-4944-91f9-a248057eb5a2,2019-01-28T08:31:27,307
2019-01-28T11:37:56.425+03:00,2019-01-28T11:39:49.579+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Randa,SCI,,YE15,Taizz,YE1522,Al Mawasit,Alyeen Market,Rural,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,120,,yes,yes,,100,NaN,100,,yes,yes,70,150,171.4285714,171.4285714,,yes,no,110,100,90.90909091,90.90909091,,yes,yes,,750,NaN,750,,YE24,Wholesaler,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,580,,,048cbbeb-9df2-4aff-84a1-c7e9fc6fb957,2019-01-28T08:33:22,308
2019-01-28T11:39:50.901+03:00,2019-01-28T11:44:40.756+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Randa,SCI,,YE15,Taizz,YE1522,Al Mawasit,Alyeen Market,Rural,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1000,5,,10,yes,7000,9000,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,yes,580,,,a51c1370-5dce-469d-8e23-8b3255b69fe8,2019-01-28T08:38:22,309
2019-01-28T11:44:51.018+03:00,2019-01-28T11:46:54.898+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Randa,SCI,,YE15,Taizz,YE1522,Al Mawasit,Alyeen Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,325,NaN,325,,yes,yes,,325,NaN,325,,YE24,7,Liquidity_shortage Transportation_issues,0,1,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,580,,,1e9b6f47-c53a-4159-b90f-d80d2fa9a0ee,2019-01-28T08:40:28,310
2019-01-28T11:46:56.789+03:00,2019-01-28T11:53:12.649+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Randa,SCI,,YE15,Taizz,YE1522,Al Mawasit,Alyeen Market,Rural,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash Bartering,1,0,0,0,0,0,1,0,0,,yes,yes,,150,NaN,150,,yes,yes,,100,NaN,100,,yes,yes,70,150,171.4285714,171.4285714,,yes,no,110,100,90.90909091,90.90909091,,yes,yes,,800,NaN,800,,YE24,Wholesaler,2,Liquidity_shortage Transportation_issues,0,1,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,580,,,27e2f3cb-9d21-40c7-920b-fe020ff65354,2019-01-28T08:47:00,311
2019-01-28T11:53:29.244+03:00,2019-01-28T11:55:11.002+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Randa,SCI,,YE15,Taizz,YE1521,Al Ma'afer,Alnemsha Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,325,NaN,320,,yes,yes,,320,NaN,320,,YE24,7,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,535,,,e1865ca8-d6dd-4c5d-8a13-a2726b32036e,2019-01-28T08:48:44,312
2019-01-28T11:55:12.718+03:00,2019-01-28T12:01:17.981+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Randa,SCI,,YE15,Taizz,YE1521,Al Ma'afer,Alnemsha Market,Rural,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,,no,,,,,0,,yes,yes,70,150,171.4285714,171.4285714,,yes,no,110,100,90.90909091,90.90909091,,yes,yes,,800,NaN,800,,YE24,,15,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,535,,,222f496c-386f-433f-9113-c7abe26123d5,2019-01-28T08:54:52,313
2019-01-28T12:01:20.750+03:00,2019-01-28T12:02:40.281+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Randa,SCI,,YE15,Taizz,YE1521,Al Ma'afer,Alnemsha Market,Rural,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1000,10,,15,yes,7000,14000,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,yes,535,,,efe1689a-9432-4277-92af-9748e1daf75b,2019-01-28T08:56:13,314
2019-01-28T12:02:41.906+03:00,2019-01-28T12:04:00.659+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Randa,SCI,,YE15,Taizz,YE1521,Al Ma'afer,Alnemsha Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,325,NaN,325,,yes,yes,,325,NaN,325,,YE24,7,Liquidity_shortage Transportation_issues,0,1,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,535,,,9133cc62-ac93-4817-a160-47f7e6ca2efa,2019-01-28T08:57:33,315
2019-01-28T12:04:02.312+03:00,2019-01-28T12:05:39.991+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Randa,SCI,,YE15,Taizz,YE1521,Al Ma'afer,Alnemsha Market,Rural,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,,no,,,,,0,,yes,yes,70,150,171.4285714,171.4285714,,yes,no,110,100,90.90909091,90.90909091,,yes,yes,,700,NaN,700,,YE24,Wholesaler,15,Liquidity_shortage Supply_shortage Transportation_issues,0,1,0,0,1,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,535,,,a50fbaf9-3015-4c94-af6b-d11173bea54d,2019-01-28T08:59:13,316
2019-01-28T12:05:45.986+03:00,2019-01-28T12:07:16.395+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Randa,SCI,,YE15,Taizz,YE1521,Al Ma'afer,Alnemsha Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,325,NaN,325,,yes,yes,,325,NaN,325,,YE24,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,535,,,ff677b8f-e041-405a-a935-22e3c60c0474,2019-01-28T09:00:49,317
2019-01-28T12:07:17.961+03:00,2019-01-28T12:09:26.479+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Randa,SCI,,YE15,Taizz,YE1521,Al Ma'afer,Alnemsha Market,Rural,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,,yes,yes,,150,NaN,150,,yes,yes,70,100,114.2857143,114.2857143,,yes,no,110,100,90.90909091,90.90909091,,yes,yes,,650,NaN,650,,YE24,Wholesaler,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,535,,,91d4174d-9d34-4eef-ab27-8723bf504dd6,2019-01-28T09:03:01,318
2019-01-28T12:09:30.121+03:00,2019-01-28T12:10:53.234+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Randa,SCI,,YE15,Taizz,YE1521,Al Ma'afer,Alnemsha Market,Rural,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1200,10,,10,yes,10000,20000,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,yes,535,,,a216bf05-8a26-4289-829c-7a94660cd48d,2019-01-28T09:04:26,319
2019-01-28T12:10:55.121+03:00,2019-01-28T12:12:07.324+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Randa,SCI,,YE15,Taizz,YE1521,Al Ma'afer,Alnemsha Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,325,NaN,325,,yes,yes,,325,NaN,325,,YE24,7,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,535,,,a0f4fcaa-ae07-4194-adba-6b547fcfc098,2019-01-28T09:05:40,320
2019-01-28T12:12:09.318+03:00,2019-01-28T12:13:31.015+03:00,2019-01-28,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Randa,SCI,,YE15,Taizz,YE1521,Al Ma'afer,Alnemsha Market,Rural,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash Bartering,1,0,0,0,0,0,1,0,0,,yes,yes,,150,NaN,150,,no,,,,,0,,yes,yes,70,150,171.4285714,171.4285714,,yes,no,110,100,90.90909091,90.90909091,,yes,yes,,700,NaN,700,,YE24,Wholesaler,2,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,535,,,f3321df7-d227-4a27-bd4e-5caf10c3ae78,2019-01-28T09:07:06,321
2019-01-29T08:33:05.982+03,2019-01-29T08:42:46.500+03,2019-01-29,35356208018726,2019-01-28,????? ,ADRA,,YE17,Hajjah,YE1704,Abs,???,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,,410,,yes,yes,,410,NaN,410,,YE18,14,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,,0,,yes,yes,,50,,0,,yes,yes,130,130,80,80,,yes,yes,,80,NaN,80,,yes,yes,,450,NaN,450,,YE18,Wholesaler,4,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1000,1,,3,no,,,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,yes,450,,,7210cc2f-16dd-47b1-b91b-b6cc3c16488c,2019-01-29T06:01:45,322
