start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,note_exchange_rate,further_comments,__version__,_id,_uuid,_submission_time,_validation_status,_index
2018-12-17T23:35:43.240+03:00,2018-12-17T23:43:08.784+03:00,2018-12-17,ee.humanitarianresponse.info:4ezFRDJdMyOSumH6,2018-12-16,??? ???????,ROC,,YE15,YE1519,??????? ??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,NaN,,,yes,yes,,400,NaN,,,YE24,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,130,NaN,,,yes,yes,100,110,,,,yes,yes,,90,NaN,,,yes,yes,,550,NaN,,,YE24,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2000,5,,2,yes,10000,14000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,520,,,v2ZtbFxdMLUeS6K3smMjSx,43744357,b94a4536-54d1-4502-a68a-419c85f4bbc8,2018-12-17T20:43:18,,284
2018-12-17T23:37:14.104+03:00,2018-12-17T23:54:29.439+03:00,2018-12-17,ee.humanitarianresponse.info:4GpPlpdbbmq3odpx,2018-12-12,Basema,OXFAM,,YE17,YE1704,Shafer Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,435,NaN,,,yes,yes,,600,NaN,,,YE18,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,50,NaN,,,yes,yes,75,180,,,,yes,yes,,90,NaN,,,yes,yes,,400,NaN,,,YE17,Vendor,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,1300,5,,5,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,480,,,v2ZtbFxdMLUeS6K3smMjSx,43744772,0902d6fc-9a35-4e49-95a4-31d6675b57fb,2018-12-17T20:54:37,,285
2018-12-17T23:54:33.452+03:00,2018-12-18T00:01:55.853+03:00,2018-12-17,ee.humanitarianresponse.info:4GpPlpdbbmq3odpx,2018-12-12,Zainab,OXFAM,,YE18,YE1801,Al Khamis Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,435,NaN,,,yes,yes,,600,NaN,,,YE18,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,,,yes,yes,,70,NaN,,,yes,yes,75,180,,,,yes,yes,,100,NaN,,,yes,yes,,400,NaN,,,YE18,Vendor,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Water_Spring,no,1500,7,,6,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,480,,,v2ZtbFxdMLUeS6K3smMjSx,43744973,97a2a468-e591-4cc2-9abf-feef177b431c,2018-12-17T21:02:02,,286
2018-12-18T00:01:58.704+03:00,2018-12-18T00:09:29.946+03:00,2018-12-18,ee.humanitarianresponse.info:4GpPlpdbbmq3odpx,2018-12-12,Amat Al Rahman,OXFAM,,YE17,YE1712,Al Thalouth,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,435,NaN,,,yes,yes,,600,NaN,,,YE18,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,,,yes,yes,,70,NaN,,,yes,yes,72,180,,,,yes,yes,,100,NaN,,,yes,yes,,450,NaN,,,YE17,Vendor,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,1200,8,,6,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,480,,,v2ZtbFxdMLUeS6K3smMjSx,43745213,41d183e1-59cd-4793-9e40-09ff6b23108c,2018-12-17T21:10:30,,287
2018-12-18T00:10:26.062+03:00,2018-12-18T00:15:47.464+03:00,2018-12-18,ee.humanitarianresponse.info:4GpPlpdbbmq3odpx,2018-12-13,Fatima,OXFAM,,YE18,YE1801,Al Zuhrah market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,425,NaN,,,yes,yes,,600,NaN,,,YE18,6,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,,,yes,yes,,75,NaN,,,yes,yes,75,180,,,,yes,yes,,90,NaN,,,yes,yes,,400,NaN,,,YE18,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4.5,Private,Pumping_Station_or_Borehole,no,1200,4,,8,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,510,,,v2ZtbFxdMLUeS6K3smMjSx,43745375,6d9c391a-700e-4958-9254-6544724cd99c,2018-12-17T21:15:57,,288
2018-12-18T00:15:52.931+03:00,2018-12-18T00:23:59.598+03:00,2018-12-18,ee.humanitarianresponse.info:4GpPlpdbbmq3odpx,2018-12-13,Basema,OXFAM,,YE17,YE1712,Aslam,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,425,NaN,,,yes,yes,,600,NaN,,,YE18,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,,,yes,yes,,70,NaN,,,yes,yes,75,180,,,,yes,yes,,90,NaN,,,yes,yes,,400,NaN,,,YE17,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,1200,4,,5,yes,1000,2000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,510,,,v2ZtbFxdMLUeS6K3smMjSx,43745634,b9f0fdd5-993d-44ae-aee2-468d7a42cdb2,2018-12-17T21:24:08,,289
2018-12-18T00:24:04.146+03:00,2018-12-18T00:29:41.866+03:00,2018-12-18,ee.humanitarianresponse.info:4GpPlpdbbmq3odpx,2018-12-13,Zainab,OXFAM,,YE17,YE1704,Abs market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,425,NaN,,,yes,yes,,600,NaN,,,YE18,6,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,50,NaN,,,yes,yes,75,180,,,,yes,yes,,90,NaN,,,yes,yes,,400,NaN,,,YE17,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,1200,4,,5,yes,1000,2000,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,510,,,v2ZtbFxdMLUeS6K3smMjSx,43745879,3886a709-bdaa-483e-b067-b5ba2fff7445,2018-12-17T21:29:56,,290
2018-12-18T00:29:53.026+03:00,2018-12-18T00:34:08.894+03:00,2018-12-18,ee.humanitarianresponse.info:4GpPlpdbbmq3odpx,2018-12-16,Amat Al Rahman,OXFAM,,YE17,YE1712,Al Thalouth market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,395,NaN,,,yes,yes,,450,NaN,,,YE18,6,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,70,NaN,,,yes,yes,75,180,,,,yes,yes,,90,NaN,,,yes,yes,,400,NaN,,,YE17,Wholesaler,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4.5,Private,Water_Spring,no,1200,4,,5,yes,1000,2000,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,490,,,v2ZtbFxdMLUeS6K3smMjSx,43746146,aa308576-60f4-4252-a793-a053c1e448d0,2018-12-17T21:34:19,,291
2018-12-18T00:34:14.684+03:00,2018-12-18T00:37:44.376+03:00,2018-12-18,ee.humanitarianresponse.info:4GpPlpdbbmq3odpx,2018-12-16,Zainab,OXFAM,,YE17,YE1704,Abs weekly market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,395,NaN,,,yes,yes,,450,NaN,,,YE18,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,50,NaN,,,yes,yes,75,180,,,,yes,yes,,90,NaN,,,yes,yes,,400,NaN,,,YE17,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,1500,4,,5,no,,,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,490,,,v2ZtbFxdMLUeS6K3smMjSx,43746295,a38f1c64-9e1b-449c-b038-c059ab823529,2018-12-17T21:37:53,,292
2018-12-18T00:37:50.595+03:00,2018-12-18T00:51:17.716+03:00,2018-12-18,ee.humanitarianresponse.info:4GpPlpdbbmq3odpx,2018-12-16,Fatema,OXFAM,,YE18,YE1801,Al Khamis,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,395,NaN,,,yes,yes,,450,NaN,,,YE18,5,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,70,NaN,,,yes,yes,75,180,,,,yes,yes,,90,NaN,,,yes,yes,,400,NaN,,,YE18,Wholesaler,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,1500,5,,8,yes,1000,2000,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,490,,,v2ZtbFxdMLUeS6K3smMjSx,43746566,e6b8607b-4cdb-49b7-b10e-8181dc52f5e5,2018-12-17T21:52:00,,293
2018-12-18T09:53:04.255+03:00,2018-12-18T09:59:36.866+03:00,2018-12-18,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-15,Mansoor,SCI,,YE17,YE1722,Alkhamis Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,440,NaN,,,yes,yes,,475,NaN,,,YE18,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,510,,,v2ZtbFxdMLUeS6K3smMjSx,43764140,73ebb1cc-0bc0-4a71-9840-f01d3d131223,2018-12-18T06:53:25,,294
2018-12-18T09:59:39.384+03:00,2018-12-18T10:02:55.424+03:00,2018-12-18,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-15,Mansoor,SCI,,YE17,YE1722,Alkhamis Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,no,20,200,100,,,yes,yes,70,120,,,,yes,no,110,120,109.0909091,,,yes,yes,,550,NaN,,,YE18,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,510,,,v2ZtbFxdMLUeS6K3smMjSx,43764340,37d5c45c-9ddd-4f0b-88ee-cbc1c38cfc33,2018-12-18T06:56:45,,295
2018-12-18T10:02:59.695+03:00,2018-12-18T10:05:19.233+03:00,2018-12-18,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-15,Mansoor,SCI,,YE17,YE1722,Alkhamis Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5.5,Private,Pumping_Station_or_Borehole,no,1750,9,,15,no,,,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,yes,510,,,v2ZtbFxdMLUeS6K3smMjSx,43764516,01d912d9-15e8-4bc4-b5e9-51f4d7004378,2018-12-18T06:59:07,,296
2018-12-18T10:05:22.298+03:00,2018-12-18T10:08:15.514+03:00,2018-12-18,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-15,Mansoor,SCI,,YE17,YE1722,Alkhamis Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,440,NaN,,,yes,yes,,475,NaN,,,YE17,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,500,,,v2ZtbFxdMLUeS6K3smMjSx,43764651,592207ee-17bc-4a85-99e5-4df68f50fe2b,2018-12-18T07:02:10,,297
2018-12-18T10:08:24.723+03:00,2018-12-18T10:37:11.745+03:00,2018-12-18,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-15,Mansoor,SCI,,YE17,YE1722,Alkhamis Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,no,20,200,100,,,yes,yes,70,130,,,,yes,no,110,120,109.0909091,,,yes,yes,,500,NaN,,,YE18,Wholesaler,1,Other_see_next_question,0,0,0,0,0,0,0,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,500,,,v2ZtbFxdMLUeS6K3smMjSx,43768011,9f005a40-bf01-4b9a-8463-6fe196fbee70,2018-12-18T07:31:09,,298
2018-12-18T10:37:26.328+03:00,2018-12-18T10:43:31.835+03:00,2018-12-18,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-16,Mansoor,SCI,,YE17,YE1722,Central Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,500,NaN,,,yes,yes,,550,NaN,,,YE18,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,490,,,v2ZtbFxdMLUeS6K3smMjSx,43768672,8dac80d4-0140-4e32-9896-720e95a37ffe,2018-12-18T07:37:20,,299
2018-12-18T10:43:34.616+03:00,2018-12-18T10:46:33.478+03:00,2018-12-18,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-16,Mansoor,SCI,,YE17,YE1722,Central Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,,,no,,,,,,,yes,yes,70,170,,,,yes,no,110,120,109.0909091,,,yes,yes,,600,NaN,,,YE18,Wholesaler,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,490,,,v2ZtbFxdMLUeS6K3smMjSx,43768808,b0648541-7587-46e7-9908-2853e382796c,2018-12-18T07:40:22,,300
2018-12-18T10:46:36.638+03:00,2018-12-18T10:48:06.952+03:00,2018-12-18,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-16,Mansoor,SCI,,YE17,YE1722,Central Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,3500,6,,6,no,,,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,yes,490,,,v2ZtbFxdMLUeS6K3smMjSx,43768877,0c316ef2-c745-4a54-9ae0-f33c35384fea,2018-12-18T07:41:56,,301
2018-12-18T10:48:10.858+03:00,2018-12-18T10:50:00.039+03:00,2018-12-18,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-16,Mansoor,SCI,,YE17,YE1722,Central Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,500,NaN,,,yes,yes,,550,NaN,,,YE18,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,500,,,v2ZtbFxdMLUeS6K3smMjSx,43768953,da663cfd-9de5-4354-adc7-7588aa4d8556,2018-12-18T07:43:47,,302
2018-12-18T10:50:01.217+03:00,2018-12-18T10:53:43.943+03:00,2018-12-18,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-16,Mansoor,SCI,,YE17,YE1722,Central Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,no,,,,,,,yes,yes,70,120,,,,yes,no,110,130,118.1818182,,,yes,yes,,600,NaN,,,YE18,Wholesaler,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,500,,,v2ZtbFxdMLUeS6K3smMjSx,43769276,dd5be4e8-7ae0-42bd-ada5-6912ba5bf283,2018-12-18T07:47:33,,303
2018-12-18T10:53:47.814+03:00,2018-12-18T10:56:03.228+03:00,2018-12-18,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-17,Abdullah,SCI,,YE17,YE1722,Bani Qais,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,430,NaN,,,yes,yes,,475,NaN,,,YE18,5,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,505,,,v2ZtbFxdMLUeS6K3smMjSx,43769438,24b02561-3a3c-4a0a-8a7e-9252861984fd,2018-12-18T07:49:51,,304
2018-12-18T10:56:05.825+03:00,2018-12-18T10:58:45.243+03:00,2018-12-18,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-15,Abdullah,SCI,,YE17,YE1724,Altoor Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,435,NaN,,,yes,yes,,475,NaN,,,YE18,5,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,505,,,v2ZtbFxdMLUeS6K3smMjSx,43769545,56d49675-ee22-4818-966b-3b5a2b9e61bd,2018-12-18T07:52:33,,305
2018-12-18T10:58:48.134+03:00,2018-12-18T11:07:14.154+03:00,2018-12-18,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-15,Abdullah,SCI,,YE17,YE1724,Altoor Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,no,20,475,237.5,,,yes,yes,70,120,,,,yes,no,110,200,181.8181818,,,no,,,,,,,YE18,Vendor,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,505,,,v2ZtbFxdMLUeS6K3smMjSx,43770055,09f33085-48d5-4088-a411-e216b3875058,2018-12-18T08:01:03,,306
2018-12-18T11:07:17.682+03:00,2018-12-18T11:10:04.415+03:00,2018-12-18,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-15,Abdullah,SCI,,YE17,YE1724,Altoor Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Public,Water_Spring,no,1500,3,,10,yes,2500,4000,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,yes,505,,,v2ZtbFxdMLUeS6K3smMjSx,43770213,3f188ca6-8a49-447a-a6d4-66a7bff25a05,2018-12-18T08:03:54,,307
2018-12-18T11:10:08.406+03:00,2018-12-18T11:43:08.153+03:00,2018-12-18,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-15,Abdullah,SCI,,YE17,YE1724,Altoor Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,435,NaN,,,yes,yes,,475,NaN,,,YE18,6,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,505,,,v2ZtbFxdMLUeS6K3smMjSx,43772672,465c4b1c-3d44-41ff-a30b-6d31f4c04c29,2018-12-18T08:36:57,,308
2018-12-18T11:43:11.251+03:00,2018-12-18T11:45:04.678+03:00,2018-12-18,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-15,Abdullah,SCI,,YE17,YE1724,Altoor Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,no,,,,,,,yes,yes,70,120,,,,yes,no,110,200,181.8181818,,,no,,,,,,,YE18,Vendor,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,505,,,v2ZtbFxdMLUeS6K3smMjSx,43772875,6376ea1c-09b6-4bb7-8392-5047fcacc065,2018-12-18T08:38:52,,309
2018-12-18T11:45:06.895+03:00,2018-12-18T11:46:43.142+03:00,2018-12-18,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-17,Abdullah,SCI,,YE17,YE1726,Alaman Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,435,NaN,,,yes,yes,,480,NaN,,,YE18,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,505,,,v2ZtbFxdMLUeS6K3smMjSx,43773011,3c2a2fd9-5adb-407f-95b6-fb1e394fa696,2018-12-18T08:40:30,,310
