row_id,start,end,today,deviceid,date_survey,enumerator_id,organisation_name,org_name_en,governorate_ID,gov_name,district_ID,district_name,market_name,market_name_en,type_market,type_area,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,price_petrol_normalised,petrol_gov_origin_petrol,petrol_type_supplier,petrol_restock_days_min,petrol_constraints_multiple,petrol_constraints_multiple/Price_inflation,petrol_constraints_multiple/Liquidity_shortage,petrol_constraints_multiple/Shortage_of_demand,petrol_constraints_multiple/Insecurity_and_instability,petrol_constraints_multiple/Supply_shortage,petrol_constraints_multiple/Government_regulations,petrol_constraints_multiple/Transportation_issues,petrol_constraints_multiple/Other_see_next_question,petrol_constraints_multiple/Do_not_know,petrol_constraints_multiple/No_constraints,petrol_constraints_multiple/Vendor_did_not_answer,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,price_diesel_normalised,diesel_gov_origin,diesel_type_supplier,diesel_restock_days_min,diesel_constraints_multiple,diesel_constraints_multiple/Price_inflation,diesel_constraints_multiple/Liquidity_shortage,diesel_constraints_multiple/Shortage_of_demand,diesel_constraints_multiple/Insecurity_and_instability,diesel_constraints_multiple/Supply_shortage,diesel_constraints_multiple/Government_regulations,diesel_constraints_multiple/Transportation_issues,diesel_constraints_multiple/Other_see_next_question,diesel_constraints_multiple/Do_not_know,diesel_constraints_multiple/No_constraints,diesel_constraints_multiple/Vendor_did_not_answer,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,price_bottled_water_normalised,bottled_gov_origin,bottled_type_supplier,bottled_restock_days_min,bottled_constraints_multiple,bottled_constraints_multiple/Price_inflation,bottled_constraints_multiple/Liquidity_shortage,bottled_constraints_multiple/Shortage_of_demand,bottled_constraints_multiple/Insecurity_and_instability,bottled_constraints_multiple/Supply_shortage,bottled_constraints_multiple/Government_regulations,bottled_constraints_multiple/Transportation_issues,bottled_constraints_multiple/Other_see_next_question,bottled_constraints_multiple/Do_not_know,bottled_constraints_multiple/No_constraints,bottled_constraints_multiple/Vendor_did_not_answer,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,price_treated_water_normalised,treated_gov_origin,treated_type_supplier,treated_restock_days_min,treated_constraints_multiple,treated_constraints_multiple/Price_inflation,treated_constraints_multiple/Liquidity_shortage,treated_constraints_multiple/Shortage_of_demand,treated_constraints_multiple/Insecurity_and_instability,treated_constraints_multiple/Supply_shortage,treated_constraints_multiple/Government_regulations,treated_constraints_multiple/Transportation_issues,treated_constraints_multiple/Other_see_next_question,treated_constraints_multiple/Do_not_know,treated_constraints_multiple/No_constraints,treated_constraints_multiple/Vendor_did_not_answer,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,price_soap_normalised,soap_gov_origin,soap_type_supplier,soap_restock_days_min,soap_constraints_multiple,soap_constraints_multiple/Price_inflation,soap_constraints_multiple/Liquidity_shortage,soap_constraints_multiple/Shortage_of_demand,soap_constraints_multiple/Insecurity_and_instability,soap_constraints_multiple/Supply_shortage,soap_constraints_multiple/Government_regulations,soap_constraints_multiple/Transportation_issues,soap_constraints_multiple/Other_see_next_question,soap_constraints_multiple/Do_not_know,soap_constraints_multiple/No_constraints,soap_constraints_multiple/Vendor_did_not_answer,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,price_laundry_powder_normalised,laundry_gov_origin,laundry_type_supplier,laundry_restock_days_min,laundry_constraints_multiple,laundry_constraints_multiple/Price_inflation,laundry_constraints_multiple/Liquidity_shortage,laundry_constraints_multiple/Shortage_of_demand,laundry_constraints_multiple/Insecurity_and_instability,laundry_constraints_multiple/Supply_shortage,laundry_constraints_multiple/Government_regulations,laundry_constraints_multiple/Transportation_issues,laundry_constraints_multiple/Other_see_next_question,laundry_constraints_multiple/Do_not_know,laundry_constraints_multiple/No_constraints,laundry_constraints_multiple/Vendor_did_not_answer,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,price_sanitary_napkins_normalised,napkins_gov_origin,napkins_type_supplier,napkins_restock_days_min,napkins_constraints_multiple,napkins_constraints_multiple/Price_inflation,napkins_constraints_multiple/Liquidity_shortage,napkins_constraints_multiple/Shortage_of_demand,napkins_constraints_multiple/Insecurity_and_instability,napkins_constraints_multiple/Supply_shortage,napkins_constraints_multiple/Government_regulations,napkins_constraints_multiple/Transportation_issues,napkins_constraints_multiple/Other_see_next_question,napkins_constraints_multiple/Do_not_know,napkins_constraints_multiple/No_constraints,napkins_constraints_multiple/Vendor_did_not_answer,sell_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_price,additional_cost_10,additional_cost_20,additional_cost_30,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,cash_feasibility,cash_feasibility/Cash,cash_feasibility/Mobile_money,cash_feasibility/Credit_debit_Card,cash_feasibility/Prepaid_cards,cash_feasibility/Credit,cash_feasibility/Vouchers,cash_feasibility/Bartering,cash_feasibility/Other,cash_feasibility/Do_not_know,Other_cash_feasibility,further_comments,comments_en,_id,_uuid,_submission_time,_index,,,,,,,,,,,
YEM102,2018-07-29T00:32:33.803+03:00,2018-07-29T00:39:38.373+03:00,2018-07-29,ee.humanitarianresponse.info:QymgjdKSXTTQ4nKY,2018-07-26,????? ??????? ???,??? ?????? ???? ?????,ROC,YE15,Taizz,YE1514,Ash Shamayatayn,???????,Al Harbeya,Other,Rural,yes,yes,,375,375,YE24,Wholesaler,3,Price_inflation Liquidity_shortage Supply_shortage Transportation_issues,1,1,0,0,1,0,1,0,0,0,0,yes,yes,,375,375,YE24,Wholesaler,3,Price_inflation Liquidity_shortage Supply_shortage Transportation_issues,1,1,0,0,1,0,1,0,0,0,0,yes,yes,,100,100,YE15,Wholesaler,1,Price_inflation Liquidity_shortage Supply_shortage Transportation_issues,1,1,0,0,1,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,yes,yes,100,100,100,YE15,Wholesaler,1,Price_inflation Liquidity_shortage Supply_shortage Transportation_issues,1,1,0,0,1,0,1,0,0,0,0,yes,yes,,70,70,YE15,Wholesaler,1,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,yes,,500,500,YE15,Wholesaler,1,Price_inflation Liquidity_shortage Supply_shortage Transportation_issues,1,1,0,0,1,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,Cash Credit,1,0,0,0,1,0,0,0,0,,,,26818105,b1513051-59bf-4eae-bee5-6bfdc856331a,2018-07-28T21:39:45,98,,,,,,,,,,,
YEM315,2018-07-29T23:33:53.727+03:00,2018-07-31T13:41:28.560+03:00,2018-07-29,ee.humanitarianresponse.info:YYh4VbXmbRX99iBB,2018-07-26,????,????,ACTED,YE30,Al Dhale'e,YE3003,Qaatabah,????,Sahda,Other,Rural,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,yes,yes,,120,120,YE23,Wholesaler,7,Shortage_of_demand No_constraints,0,0,1,0,0,0,0,0,0,1,0,yes,yes,,200,200,YE30,Wholesaler,,Shortage_of_demand Supply_shortage,0,0,1,0,1,0,0,0,0,0,0,yes,yes,1,100,100,YE30,Wholesaler,20,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,yes,,50,50,YE30,Wholesaler,7,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,yes,,500,500,YE11,Wholesaler,15,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,yes,5,Private,Pumping_Station_or_Borehole,no,2000,1,,yes,,,12000,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,Cash Credit,1,0,0,0,1,0,0,0,0,,,,26977677,3b772859-5d5a-43a4-a005-c35ac8cce049,2018-07-31T10:44:21,180,,,,,,,,,,,
YEM106,2018-07-25T10:05:20.440+03:00,2018-07-25T10:11:54.397+03:00,2018-07-25,ee.humanitarianresponse.info:T3Ep7FY0gwVVL214,2018-07-25,?????,????? ??????? ?????????,SDF,YE13,Amanat Al Asimah,YE1309,Aththaorah,??????? ????? ??????,Al-sharq al awsat supplies,Other,Urban,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,yes,yes,,80,80,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,110,110,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,125,100,80,YE13,Wholesaler,20,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,70,70,YE13,Wholesaler,10,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,470,470,YE13,Wholesaler,25,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26552011,dfb59e3c-d47f-4faa-a6b4-4614f5dc1083,2018-07-25T08:35:00,10,,,,,,,,,,,
YEM209,2018-07-24T11:13:27.757+03:00,2018-07-24T11:19:11.652+03:00,2018-07-24,ee.humanitarianresponse.info:T3Ep7FY0gwVVL214,2018-07-24,?????,????? ??????? ?????????,SDF,YE13,Amanat Al Asimah,YE1308,Maain,??????? ?????,Al-sabahi market,Other,Urban,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,yes,yes,,70,70,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,yes,yes,125,100,80,YE13,Wholesaler,10,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,70,70,YE13,Wholesaler,10,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,470,470,YE13,Wholesaler,20,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26467529,eed975a7-ea97-4246-8887-847eb3dda8e3,2018-07-24T08:35:24,26,,,,,,,,,,,
YEM120,2018-07-25T12:11:23.437+03:00,2018-07-25T12:16:35.658+03:00,2018-07-25,ee.humanitarianresponse.info:T3Ep7FY0gwVVL214,2018-07-25,?????,????? ??????? ?????????,SDF,YE13,Amanat Al Asimah,YE1301,Old City,????? ???????,Al-Qasmi shop,Other,Urban,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,yes,yes,,80,80,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,130,130,YE13,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,125,100,80,YE13,Wholesaler,25,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,60,60,YE13,Wholesaler,15,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,yes,yes,,470,470,YE13,Wholesaler,25,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26554399,755c151e-2a47-4a47-a666-c4d05eb2fedc,2018-07-25T09:18:58,21,,,,,,,,,,,
YEM203,2018-07-24T11:34:45.562+03:00,2018-07-24T11:39:51.341+03:00,2018-07-24,ee.humanitarianresponse.info:T3Ep7FY0gwVVL214,2018-07-24,??,????? ??????? ?????????,SDF,YE13,Amanat Al Asimah,YE1308,Maain,??????? ??????,Al-zahra'a wholsales,Other,Urban,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,yes,yes,,70,70,YE13,Wholesaler,1,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,no,,,,,,,,,,,,,,,,,,,,yes,yes,125,90,72,YE13,Wholesaler,20,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,50,50,YE13,Wholesaler,10,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,460,460,YE13,Wholesaler,25,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26467876,2e27f36b-2f3e-4d7d-a5f0-a697d8e63225,2018-07-24T08:40:16,29,,,,,,,,,,,
YEM318,2018-07-31T11:01:27.954+03:00,2018-07-31T11:28:50.624+03:00,2018-07-31,ee.humanitarianresponse.info:AEFDi7gZ5WbeXKo6,2018-07-30,Mohammed Alasadi,NRC,NRC,YE17,Hajjah,YE1715,Al Mahabishah,Almokhdhairah,Almokhdhairah,District_level_market,Rural,yes,yes,,385,385,YE17,Do_not_know,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,yes,,375,375,YE17,Do_not_know,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,yes,,80,80,YE17,Wholesaler,1,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,yes,,60,60,YE17,Wholesaler,1,Do_not_know No_constraints,0,0,0,0,0,0,0,0,1,1,0,yes,yes,1,100,100,YE17,Do_not_know,2,Do_not_know,0,0,0,0,0,0,0,0,1,0,0,yes,yes,,130,130,YE17,Do_not_know,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,yes,,450,450,YE17,Do_not_know,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,3,Private,Pumping_Station_or_Borehole,Do_not_know,5500,25,,yes,7500,15000,25000,No_constraints,0,0,0,0,0,0,0,0,0,1,0,Cash,1,0,0,0,0,0,0,0,0,,non,non,26983784,2337bea1-ab8d-44cd-8a02-c169a8785ea3,2018-07-31T11:44:07,137,,,,,,,,,,,
YEM198,2018-07-23T17:59:03.000+03:00,2018-07-23T18:19:07.000+03:00,2018-07-23,ee.humanitarianresponse.info:iEFq6UUmwdmaWdkz,2018-07-22,???,??????? ???????,Old City Foundation,YE22,Sa'ada,YE2205,Razih,?????,sha'arah,District_level_market,Urban,yes,yes,,375,375,YE18,Wholesaler,5,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,yes,,375,375,YE18,Wholesaler,5,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,yes,,100,100,YE22,Wholesaler,3,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,yes,yes,80,100,125,YE22,Wholesaler,3,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,yes,,120,120,YE22,Wholesaler,3,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,yes,,450,450,YE27,Wholesaler,3,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,5,Private,Pumping_Station_or_Borehole,no,500,10,,yes,1000,2000,3000,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,Cash,1,0,0,0,0,0,0,0,0,,,,26466669,d1dd3cfd-6016-46c7-95fe-fbd1d4737c96,2018-07-24T08:19:09,23,,,,,,,,,,,
YEM183,2018-07-23T09:31:51.000+03:00,2018-07-23T17:59:00.000+03:00,2018-07-23,ee.humanitarianresponse.info:iEFq6UUmwdmaWdkz,2018-07-21,???,??????? ???????,Old City Foundation,YE22,Sa'ada,YE2205,Razih,?????,sha'arah,District_level_market,Urban,yes,yes,,375,375,YE18,Wholesaler,4,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,yes,yes,,375,375,YE18,Wholesaler,5,Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues,1,1,0,1,0,0,1,0,0,0,0,yes,yes,,100,100,YE22,Wholesaler,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,yes,yes,80,150,187.5,YE22,Wholesaler,3,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,yes,,100,100,YE22,Wholesaler,4,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,yes,,450,450,YE22,Wholesaler,3,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,4,Private,Pumping_Station_or_Borehole,no,500,15,,yes,1500,3000,4500,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,Cash,1,0,0,0,0,0,0,0,0,,,,26435497,bba68faa-26b4-4d21-be39-a12dd061865a,2018-07-23T14:55:52,16,,,,,,,,,,,
YEM298,2018-07-31T10:16:42.537+03:00,2018-07-31T10:46:20.536+03:00,2018-07-31,ee.humanitarianresponse.info:AEFDi7gZ5WbeXKo6,2018-07-30,Mohammed Alasadi,NRC,NRC,YE17,Hajjah,YE1715,Al Mahabishah,Almhabshah,Almhabshah,District_level_market,Rural,yes,yes,,385,385,YE17,Do_not_know,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,yes,,375,375,YE17,Do_not_know,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,yes,,80,80,YE17,Do_not_know,1,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,yes,,60,60,YE17,Do_not_know,1,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,yes,100,150,150,YE17,Wholesaler,1,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,yes,,100,100,YE17,Wholesaler,1,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,yes,,450,450,YE17,Wholesaler,1,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,3,Private,Pumping_Station_or_Borehole,no,6000,25,,yes,8000,16000,26000,No_constraints,0,0,0,0,0,0,0,0,0,1,0,Cash,1,0,0,0,0,0,0,0,0,,,,26966630,62baa5c4-b08c-4a20-bb7b-402a254cab1f,2018-07-31T07:46:26,133,,,,,,,,,,,
YEM184,2018-07-24T11:17:47.000+03:00,2018-07-24T11:25:14.000+03:00,2018-07-24,ee.humanitarianresponse.info:iEFq6UUmwdmaWdkz,2018-07-22,????,??????? ???????,Old City Foundation,YE22,Sa'ada,YE2204,Ghamr,??? ???,Badr Market,District_level_market,Rural,yes,yes,,375,375,YE18,Wholesaler,5,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,yes,,375,375,YE18,Wholesaler,5,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,yes,,100,100,YE22,Wholesaler,3,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,yes,yes,80,120,150,YE22,Wholesaler,3,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,yes,yes,,100,100,YE22,Wholesaler,3,Liquidity_shortage Transportation_issues,0,1,0,0,0,0,1,0,0,0,0,yes,yes,,450,450,YE22,Wholesaler,3,Liquidity_shortage Transportation_issues,0,1,0,0,0,0,1,0,0,0,0,yes,10,Private,Pumping_Station_or_Borehole,,300,10,,yes,1500,3000,4500,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,Cash,1,0,0,0,0,0,0,0,0,,?? ???? ???? ????? ????,There is no water filling station,26552003,d3656d77-67e2-4751-8e91-dcb39e27b65e,2018-07-25T08:34:41,34,,,,,,,,,,,
YEM017,2018-07-26T16:56:29.000+03:00,2018-07-26T17:06:24.000+03:00,2018-07-26,ee.humanitarianresponse.info:iEFq6UUmwdmaWdkz,2018-07-24,????,??????? ???????,Old City Foundation,YE22,Sa'ada,YE2208,Haydan,??? ?????,Haidan Market,District_level_market,Rural,yes,yes,,375,375,YE18,Wholesaler,4,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,yes,,375,375,YE18,Wholesaler,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,100,100,YE22,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,yes,yes,80,100,125,YE22,Wholesaler,2,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,yes,,100,100,YE22,Wholesaler,2,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,yes,,450,450,YE22,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,5,Private,Pumping_Station_or_Borehole,no,800,15,,yes,2000,4000,6000,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,Cash,1,0,0,0,0,0,0,0,0,,?????? ?? ????? ???? ????? ???? ??????,There is no water treatment plant in the market,26666197,2da88008-8486-4e97-999e-6533a3df7281,2018-07-26T14:07:36,71,,,,,,,,,,,
YEM276,2018-07-30T11:51:31.436+03:00,2018-07-30T11:58:51.675+03:00,2018-07-30,ee.humanitarianresponse.info:QH8i2rw99iQ9vbvS,2018-07-24,?????????,NFDHR,NFDHR,YE14,Al Bayda,YE1413,Rada,??? ???????? ??????,"Old Hospital Market, Souq Al Mostashfa Al Qadeem",District_level_market,Urban,yes,yes,,370,370,YE19,Wholesaler,7,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,yes,,355,355,YE19,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,yes,,100,100,YE20,Wholesaler,2,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,yes,yes,,80,80,YE14,Wholesaler,1,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,yes,yes,100,120,120,YE13,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues,1,1,1,0,0,0,1,0,0,0,0,yes,yes,,100,100,YE13,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues,1,1,1,0,0,0,1,0,0,0,0,yes,yes,,450,450,YE20,Wholesaler,2,Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues,1,1,0,1,0,0,1,0,0,0,0,yes,6,Private,Pumping_Station_or_Borehole,Do_not_know,1200,3,,yes,7000,10000,12000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,Cash,1,0,0,0,0,0,0,0,0,,????? ????? ???????? ????? ?? ???? ??? ??? ??? ????? ????? ??? ???? ??,Water prices vary from vendor to seller because some have their own well,26890194,ad55209f-4353-4d86-ba2b-61de518e9688,2018-07-30T09:20:00,165,,,,,,,,,,,
YEM205,2018-07-26T11:18:12.000+03:00,2018-07-26T11:46:41.000+03:00,2018-07-26,ee.humanitarianresponse.info:iEFq6UUmwdmaWdkz,2018-07-24,????,??????? ???????,Old City Foundation,YE22,Sa'ada,YE2208,Haydan,??? ?????,Haidan Market,District_level_market,Rural,yes,yes,,375,375,YE18,Wholesaler,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,yes,,375,375,YE18,Wholesaler,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,yes,,90,90,YE22,Wholesaler,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,yes,yes,80,90,112.5,YE22,Wholesaler,5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,100,100,YE22,Wholesaler,8,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,450,450,YE22,Wholesaler,3,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,3,Private,Pumping_Station_or_Borehole,,500,20,,yes,1500,3000,4500,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,Cash,1,0,0,0,0,0,0,0,0,,?????? ???? ????? ????,There is no water filling station,26635796,53b2df18-019e-418e-97cb-0b72590dfaf1,2018-07-26T08:35:49,42,,,,,,,,,,,
YEM275,2018-07-30T11:42:52.219+03:00,2018-07-30T11:51:31.121+03:00,2018-07-30,ee.humanitarianresponse.info:QH8i2rw99iQ9vbvS,2018-07-24,?????????,NFDHR,NFDHR,YE14,Al Bayda,YE1413,Rada,??? ???????? ??????,"Old Hospital Market, Souq Al Mostashfa Al Qadeem",District_level_market,Urban,yes,yes,,380,380,YE19,Wholesaler,7,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,yes,yes,,360,360,YE19,Wholesaler,7,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,yes,yes,,100,100,YE20,Wholesaler,1,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,yes,yes,,120,120,YE14,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,yes,100,100,100,YE20,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,yes,,100,100,YE20,Wholesaler,2,Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues,1,1,0,1,0,0,1,0,0,0,0,yes,yes,,450,450,YE20,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,3,Private,Pumping_Station_or_Borehole,Do_not_know,1650,3,,yes,5000,7000,9000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,Cash Credit,1,0,0,0,1,0,0,0,0,,??? ????? ?????? ?????? ????? ?? ???? ??? ??? ???? ??? ???? ????? ?????? (????? ?? ????).  ?????? ?????? ?? ?????? ????? ????????? ???????? ???? ????? ??? ???????,The price of filling water watered varies from vendor to seller depending on the type of fuel running the wate (oil or diesel). Traders complain about rising rents and taxes and this is reflected on prices,26890189,43f970b4-1ad6-4c02-bc39-8ca7c1bea422,2018-07-30T09:19:58,164,,,,,,,,,,,
