_uuid,date_survey,select_one_organisation_name,governorate_ID,governorate_name,district_ID,district_name,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,note_exchange_rate,further_comments,_uuid,_index
87e24659-7e0c-4d3c-8845-649c755d381e,2019-02-18,TYF,YE15,Taizz,YE1509,Jabal Habashy,???? ??? ????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,2200,110,,,no,,,,,,,yes,no,6120,6500,84.96732026,,,yes,no,4800,4500,93.75,,,no,,,,,,,YE15,Wholesaler,3,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,1000,1,,30,yes,7500,12000,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,yes,595,,?????? ???????? ??? ?????? ???? ?????? ???? ???? ????? ?? ????? ???????? ????? ????? ??????,87e24659-7e0c-4d3c-8845-649c755d381e,45
b4e84cda-d159-48cc-89d9-3fbb6ce5a235,2019-02-18,TYF,YE15,Taizz,YE1509,Jabal Habashy,???? ??? ????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,no,,,,,,,yes,yes,85,150,,,,yes,yes,,100,NaN,,,yes,yes,,600,NaN,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,b4e84cda-d159-48cc-89d9-3fbb6ce5a235,46
d4773b3d-887f-4e4f-82a9-fdf1824bb58b,2019-02-18,TYF,YE15,Taizz,YE1509,Jabal Habashy,???????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,315,NaN,,,yes,yes,,325,NaN,,,YE25,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash Mobile_money Credit,1,1,0,0,1,0,0,0,0,,yes,no,15,2200,110,,,yes,yes,,100,NaN,,,yes,no,6120,7200,94.11764706,,,yes,no,4800,3400,70.83333333,,,yes,no,144,7200,500,,,YE15,Wholesaler,3,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,??????? ???? ???? ???? ?? ??? ??????? ??? ???? ?? ??? ??????? ???? ??? ???? ?? ??? ???? ??? ????,d4773b3d-887f-4e4f-82a9-fdf1824bb58b,47
7ecdf316-c52b-48af-bd4c-7d463c868edb,2019-02-18,TYF,YE15,Taizz,YE1509,Jabal Habashy,???????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,1750,87.5,,,no,,,,,,,yes,no,6120,7000,91.50326797,,,yes,no,4800,3400,70.83333333,,,yes,no,144,7000,486.1111111,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,?? ??? ??????? ???? ???? ?????? ?? ?????? ?????? ....?????? ????? ????? ??? ???? ???? ???????  ??? ????? ????,7ecdf316-c52b-48af-bd4c-7d463c868edb,48
ce73c6ed-72d2-400d-a226-848972721607,2019-02-18,TYF,YE15,Taizz,YE1509,Jabal Habashy,???????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,no,15,1600,80,,,no,,,,,,,yes,no,144,7100,3944.444444,,,yes,no,4800,3500,72.91666667,,,no,,,,,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,2000,1,,30,yes,10000,20000,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,????? ????? ???????? ?? ???????? ?? ?????? ?????? ?????? ????????,ce73c6ed-72d2-400d-a226-848972721607,55
fb5b5b75-8eec-4875-aa45-a778e5fac9fa,2019-02-18,TYF,YE15,Taizz,YE1509,Jabal Habashy,???????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,150,NaN,,,yes,yes,85,120,,,,yes,yes,,90,NaN,,,no,,,,,,,YE15,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,fb5b5b75-8eec-4875-aa45-a778e5fac9fa,59
a0bbd80c-0df1-4d16-8002-3f9fdcb91bf5,2019-02-18,TYF,YE15,Taizz,YE1509,Jabal Habashy,???????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,315,NaN,,,yes,yes,,325,NaN,,,YE24,2,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,no,,,,,,,yes,no,6120,7000,91.50326797,,,yes,no,4800,3400,70.83333333,,,no,,,,,,,YE15,Wholesaler,1,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3.5,Private,Pumping_Station_or_Borehole,no,1230,1,,20,yes,10000,12000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,585,,,a0bbd80c-0df1-4d16-8002-3f9fdcb91bf5,64
e3272abc-05cb-42c6-8558-b947809a7111,2019-02-18,TYF,YE15,Taizz,YE1509,Jabal Habashy,???????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,100,NaN,,,yes,yes,85,130,,,,yes,yes,,80,NaN,,,yes,yes,,450,NaN,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,e3272abc-05cb-42c6-8558-b947809a7111,65
63153e44-fae3-47c0-87f9-5d1555d39e58,2019-02-18,TYF,YE15,Taizz,YE1509,Jabal Habashy,???????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,130,NaN,,,yes,yes,,130,NaN,,,yes,yes,85,100,,,,yes,yes,,100,NaN,,,yes,no,9,500,555.5555556,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,63153e44-fae3-47c0-87f9-5d1555d39e58,66
a1048846-87fd-43ac-b20f-3865513ff89c,2019-02-18,TYF,YE15,Taizz,YE1509,Jabal Habashy,???????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,130,NaN,,,no,,,,,,,yes,yes,85,150,,,,yes,yes,,80,NaN,,,yes,no,9,480,533.3333333,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,a1048846-87fd-43ac-b20f-3865513ff89c,67
6c51f408-8c5f-4676-9989-2b9745b241cf,2019-02-20,TYF,YE15,Taizz,YE1513,Dimnat Khadir,??? ???????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,,,yes,yes,,350,NaN,,,YE24,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,100,NaN,,,yes,yes,100,150,,,,yes,yes,,110,NaN,,,yes,yes,,500,NaN,,,YE15,Wholesaler,15,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,2000,2,,20,yes,4000,8000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,540,,,6c51f408-8c5f-4676-9989-2b9745b241cf,94
5e9622b7-c4a0-430d-a9e4-1815913a3a88,2019-02-20,TYF,YE15,Taizz,YE1513,Dimnat Khadir,??? ???????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,,,yes,yes,,350,NaN,,,YE24,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,80,NaN,,,yes,no,80,150,150,,,yes,no,110,90,81.81818182,,,yes,yes,,550,NaN,,,YE15,Wholesaler,14,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Treatment_Station,yes,6000,1,,30,yes,2000,4000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,555,,,5e9622b7-c4a0-430d-a9e4-1815913a3a88,95
3cb3aabc-e99b-4b9e-aa4b-aa2fb3dcc182,2019-02-20,TYF,YE15,Taizz,YE1513,Dimnat Khadir,??? ???????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,,,yes,yes,,350,NaN,,,YE24,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,100,NaN,,,yes,no,75,130,138.6666667,,,yes,no,110,80,72.72727273,,,yes,yes,,500,NaN,,,YE15,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Treatment_Station,yes,3350,2,,30,yes,1500,3000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,560,,,3cb3aabc-e99b-4b9e-aa4b-aa2fb3dcc182,96
39134947-3145-4d7a-aa5b-00324b84bc41,2019-02-20,TYF,YE15,Taizz,YE1513,Dimnat Khadir,??? ???????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,,,yes,yes,,350,NaN,,,YE24,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,80,NaN,,,yes,no,100,150,120,,,yes,yes,,100,NaN,,,yes,yes,,550,NaN,,,YE15,Wholesaler,10,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,yes,2000,2,,20,yes,2000,3500,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,550,,,39134947-3145-4d7a-aa5b-00324b84bc41,97
c7491205-9d52-4f2a-9f21-e0f0f0df6da3,2019-02-20,TYF,YE15,Taizz,YE1513,Dimnat Khadir,??? ??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,,,yes,yes,,350,NaN,,,YE15,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,100,NaN,,,yes,no,80,150,150,,,yes,yes,,100,NaN,,,yes,yes,,550,NaN,,,YE15,Wholesaler,6,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,3300,3,,20,yes,1500,3000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,550,,,c7491205-9d52-4f2a-9f21-e0f0f0df6da3,98
a290741e-902d-4c25-aefe-911174ad24bf,2019-02-20,TYF,YE15,Taizz,YE1513,Dimnat Khadir,??? ??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,,,yes,yes,,350,NaN,,,Do_not_know,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,100,NaN,,,yes,yes,100,200,,,,yes,no,110,100,90.90909091,,,yes,yes,,500,NaN,,,YE15,Wholesaler,8,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,3000,1,,20,yes,2000,4000,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,yes,557,,,a290741e-902d-4c25-aefe-911174ad24bf,99
7e304a9c-65bf-4a4d-8eb1-0aba3140478b,2019-02-20,TYF,YE15,Taizz,YE1513,Dimnat Khadir,??? ??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,,,yes,yes,,350,NaN,,,YE24,14,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,,,yes,yes,,100,NaN,,,yes,yes,80,150,,,,yes,yes,,100,NaN,,,yes,yes,,400,NaN,,,YE15,Wholesaler,12,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,3000,1,,20,yes,2000,4000,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,yes,555,,,7e304a9c-65bf-4a4d-8eb1-0aba3140478b,100
81cb6a95-be90-45f7-be6a-4cf91d7496f8,2019-02-20,TYF,YE15,Taizz,YE1513,Dimnat Khadir,???? ????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,,,yes,yes,,350,NaN,,,Vendor_did_not_answer,3,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,100,NaN,,,yes,yes,75,150,,,,yes,no,110,100,90.90909091,,,yes,yes,,500,NaN,,,YE15,Wholesaler,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2350,5,,5,,,,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,yes,550,,,81cb6a95-be90-45f7-be6a-4cf91d7496f8,101
9b5de4a8-c293-423a-80d3-b039911822b7,2019-02-20,TYF,YE15,Taizz,YE1513,Dimnat Khadir,??? ???? ????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,,,yes,yes,,100,NaN,,,yes,yes,75,130,,,,yes,no,110,90,81.81818182,,,yes,yes,,450,NaN,,,YE15,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,560,,,9b5de4a8-c293-423a-80d3-b039911822b7,102
34369237-d89b-4e5f-8014-a17d1fbbe949,2019-02-20,TYF,YE15,Taizz,YE1513,Dimnat Khadir,??? ???????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,100,NaN,,,yes,yes,75,250,,,,yes,yes,,100,NaN,,,yes,yes,,500,NaN,,,YE15,Wholesaler,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,34369237-d89b-4e5f-8014-a17d1fbbe949,103
7174c938-ff27-41e5-a2d2-39d91a52a731,2019-02-20,ROC,YE15,Taizz,YE1514,Ash Shamayatayn,??? ???????,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,NaN,,,yes,yes,,350,NaN,,,YE15,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,150,NaN,,,yes,yes,100,150,,,,yes,yes,,150,NaN,,,yes,yes,,550,NaN,,,YE15,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,,7174c938-ff27-41e5-a2d2-39d91a52a731,57
8fd6bfce-0233-41ec-be9d-08ae8b95573c,2019-02-20,ROC,YE15,Taizz,YE1514,Ash Shamayatayn,??? ?????,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,360,NaN,,,yes,yes,,380,NaN,,,YE15,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,,,yes,yes,,160,NaN,,,yes,yes,100,150,,,,yes,yes,,160,NaN,,,yes,yes,,570,NaN,,,YE15,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,610,,,8fd6bfce-0233-41ec-be9d-08ae8b95573c,60
612c0be7-df13-42f4-8d38-d19a2ef6a92b,2019-02-20,ROC,YE15,Taizz,YE1514,Ash Shamayatayn,??? ???????,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,NaN,,,yes,yes,,370,NaN,,,YE15,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,,,yes,yes,,150,NaN,,,yes,yes,100,140,,,,yes,yes,,160,NaN,,,yes,yes,,560,NaN,,,YE15,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,610,,,612c0be7-df13-42f4-8d38-d19a2ef6a92b,62
083a9259-a590-445c-b14f-7f84c4255955,2019-02-20,SI,YE15,Taizz,YE1515,Al Wazi'iyah,??? ??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,310,NaN,,,yes,yes,,325,NaN,,,YE25,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,75,NaN,,,yes,yes,,70,NaN,,,yes,yes,75,100,,,,yes,yes,,100,NaN,,,yes,yes,,500,NaN,,,YE24,Wholesaler,3,Shortage_of_demand Transportation_issues,0,0,1,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,575,,???? ?????? ?????? ?? ????? ?? ????? ???? ???? ?????? ?????? ??? ?????? ??? ???? ( ???? ???? ?????) ??? ?????? ???? ??????? ??? ?????? ????? ??? ????? ????? ????? ????????,083a9259-a590-445c-b14f-7f84c4255955,206
1135bfb2-2a31-434a-8462-40978d80c2c2,2019-02-20,SI,YE15,Taizz,YE1515,Al Wazi'iyah,??? ??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,300,NaN,,,yes,yes,,325,NaN,,,YE25,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,100,NaN,,,yes,yes,75,120,,,,yes,no,110,80,72.72727273,,,yes,yes,,500,NaN,,,YE24,Vendor,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,570,,??? ????? ?? ???? ?????? ???? ???? ???? ???? ??? ?????? ???????,1135bfb2-2a31-434a-8462-40978d80c2c2,209
58c74afd-f8ba-4c90-aba7-298f15af7631,2019-02-20,SI,YE15,Taizz,YE1515,Al Wazi'iyah,??? ??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,310,NaN,,,yes,yes,,325,NaN,,,YE25,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,100,NaN,,,yes,yes,75,100,,,,yes,no,5280,3500,66.28787879,,,yes,yes,,500,NaN,,,YE24,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,2,Private,Pumping_Station_or_Borehole,no,3500,2,,10,yes,10000,13000,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,yes,573,,,58c74afd-f8ba-4c90-aba7-298f15af7631,211
d2f160e4-302c-4d29-8fe7-f3a7622bd8e5,2019-02-24,ROC,YE15,Taizz,YE1518,Al Qahirah,???? ??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,380,NaN,,,yes,yes,,390,NaN,,,YE15,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,150,NaN,,,yes,yes,100,150,,,,yes,yes,,170,NaN,,,yes,yes,,550,NaN,,,YE15,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,yes,6500,25,,50,yes,7000,8000,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,600,,,d2f160e4-302c-4d29-8fe7-f3a7622bd8e5,275
0760c333-4b7c-489b-ae5b-93c6901ad202,2019-02-24,ROC,YE15,Taizz,YE1518,Al Qahirah,??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,370,NaN,,,yes,yes,,390,NaN,,,YE15,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,,,yes,yes,,160,NaN,,,yes,yes,100,140,,,,yes,yes,,180,NaN,,,yes,yes,,580,NaN,,,,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,yes,6800,27,,50,yes,7400,8500,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,600,,,0760c333-4b7c-489b-ae5b-93c6901ad202,277
33bef61c-5178-4dbe-af4d-c37029c7e291,2019-02-24,ROC,YE15,Taizz,YE1518,Al Qahirah,??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,370,NaN,,,yes,yes,,380,NaN,,,YE15,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,150,NaN,,,yes,yes,100,150,,,,yes,yes,,170,NaN,,,yes,yes,,580,NaN,,,YE15,Wholesaler,,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Water_Spring,yes,6800,30,,50,yes,7500,8500,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,600,,,33bef61c-5178-4dbe-af4d-c37029c7e291,278
