start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,type_area,fuel_prices,market_name_fuel,type_market,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,market_name_wash,type_market_001,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,market_name_water_trucking,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,market_name_exchange_rate,exchange_rate_result,note_exchange_rate,further_comments,_id,_uuid,_submission_time,_index
2018-10-24T08:58:11.694+03:00,2018-10-24T09:16:27.830+03:00,24/10/2018,ee.humanitarianresponse.info:MkBhW8z4emwKShDD,24/10/2018,Shawqi,NRC,,YE18,YE1802,Urban,yes,Alluheyah,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,675,NaN,,,yes,yes,,640,NaN,,,YE18,10,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,,yes,Alluheyah,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,no,20,150,75,,,yes,yes,70,150,,,,yes,yes,,140,NaN,,,yes,yes,,650,NaN,,,YE18,,5,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,Alluheyah,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,2500,5,,10,no,,,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,Alkuraimi,730,,,38478958,b62040b4-ba9c-4812-8d87-35ac3476146b,2018-10-24T11:37:43,11
2018-10-24T09:17:36.031+03:00,2018-10-24T09:26:44.133+03:00,24/10/2018,ee.humanitarianresponse.info:MkBhW8z4emwKShDD,24/10/2018,Shawqi,NRC,,YE18,YE1802,Urban,yes,Alluheyah,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,650,NaN,,,yes,yes,,620,NaN,,,YE18,9,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,,yes,Alluheyah,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,no,20,150,75,,,yes,yes,70,150,,,,yes,yes,,150,NaN,,,yes,yes,,650,NaN,,,YE18,Vendor,5,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,1,0,0,1,1,0,1,0,0,0,0,yes,Alluheyah,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,2500,8,,15,no,,,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,1,0,0,1,1,0,1,0,0,0,0,yes,Alnajm,730,,,38478961,1a5eb950-b9c4-479a-839f-5b7c82b59298,2018-10-24T11:37:44,12
2018-10-24T09:26:44.342+03:00,2018-10-24T09:52:46.540+03:00,24/10/2018,ee.humanitarianresponse.info:MkBhW8z4emwKShDD,24/10/2018,Shawqi,NRC,,YE18,YE1802,Urban,yes,Alluheyah,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,630,NaN,,,yes,yes,,600,NaN,,,,8,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,,yes,Alluheyah,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,no,20,150,75,,,yes,yes,70,150,,,,yes,yes,,150,NaN,,,yes,yes,,650,NaN,,,YE18,Vendor,5,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,Alluheyah,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,2500,4,,10,Do_not_know,,,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,Alnajm,740,,,38478963,290ccdeb-15ee-4dcc-a136-ba982e428ba5,2018-10-24T11:37:45,13
2018-10-24T09:52:46.754+03:00,2018-10-24T11:18:38.222+03:00,24/10/2018,ee.humanitarianresponse.info:MkBhW8z4emwKShDD,24/10/2018,Abdoh,NRC,,YE17,YE1713,Urban,yes,Qufl Shamr,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,600,NaN,,,yes,yes,,650,NaN,,,YE17,10,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,,yes,Shamr,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,no,1.5,250,125,,,yes,no,20,150,75,,,yes,yes,70,150,,,,yes,yes,,120,NaN,,,yes,yes,,600,NaN,,,YE17,Vendor,4,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Shamr,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,,2800,9,,10,no,,,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,Shamr,730,,,38478968,3b49b318-3bf2-4a80-80ab-14827aaec99a,2018-10-24T11:37:46,14
2018-10-24T11:18:38.489+03:00,2018-10-24T11:23:04.604+03:00,24/10/2018,ee.humanitarianresponse.info:MkBhW8z4emwKShDD,24/10/2018,Abdoh,NRC,,YE17,YE1713,Urban,yes,Shamr,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,650,NaN,,,yes,yes,,630,NaN,,,,10,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,,yes,Shamr,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,no,1.5,250,125,,,yes,no,20,150,75,,,yes,yes,70,150,,,,yes,yes,,130,NaN,,,yes,yes,,700,NaN,,,YE17,Vendor,4,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,shamr,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,3000,10,,10,Do_not_know,,,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,Alnajm,730,,,38478978,7ebd0f92-bc11-4731-9447-d571bd2850d4,2018-10-24T11:37:48,15
2018-10-24T14:37:35.499+03:00,2018-10-24T14:54:19.136+03:00,24/10/2018,ee.humanitarianresponse.info:MkBhW8z4emwKShDD,24/10/2018,Abdoh,NRC,,YE17,YE1713,Urban,yes,Shamr,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,650,NaN,,,yes,yes,,620,NaN,,,YE17,10,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,,yes,Shamr,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,no,20,150,75,,,yes,yes,70,150,,,,yes,yes,,150,NaN,,,yes,yes,,650,NaN,,,YE17,Vendor,8,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,yes,Shamr,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,3000,7,,10,no,,,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Kuraimi,728,,,38483741,bf3d6fea-14d9-4e5f-bcc8-583aac12e1e7,2018-10-24T11:54:25,16
2018-10-24T20:00:46.202+03:00,2018-10-24T20:07:07.290+03:00,24/10/2018,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,24/10/2018,????,YSD,,YE23,YE2304,Urban,yes,???,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,,,yes,yes,,580,NaN,,,YE18,12,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,???,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,160,NaN,,,yes,yes,75,140,,,,yes,yes,,130,NaN,,,yes,yes,,700,NaN,,,YE13,Wholesaler,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,???,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1200,6,,8,yes,10000,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,???,750,,,38558398,b84aec3b-d787-48d3-af6c-6e822a5db54a,2018-10-24T17:08:09,17
2018-10-24T20:07:36.523+03:00,2018-10-24T20:11:30.540+03:00,24/10/2018,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,24/10/2018,????,YSD,,YE23,YE2304,Urban,yes,???,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,,,no,,,,,,,YE18,15,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,???,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,200,NaN,,,yes,yes,75,150,,,,yes,yes,,150,NaN,,,yes,yes,,720,NaN,,,YE13,Wholesaler,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,???,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1200,6,,8,yes,10000,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,???,750,,,38559082,eb1b0052-01f8-4ade-a9b0-461565a8eb73,2018-10-24T17:12:28,18
2018-10-24T20:12:01.607+03:00,2018-10-24T20:16:26.781+03:00,24/10/2018,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,24/10/2018,????,YSD,,YE23,YE2304,Urban,yes,???,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,650,NaN,,,yes,yes,,650,NaN,,,YE18,15,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,???,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,180,NaN,,,yes,yes,75,160,,,,yes,yes,,120,NaN,,,yes,yes,,650,NaN,,,YE13,Wholesaler,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,???,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1200,6,,8,yes,10000,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,???,750,,,38559722,0232a934-19c4-41c2-ae77-72e267b4b2c7,2018-10-24T17:17:17,19
2018-10-24T20:16:47.247+03:00,2018-10-24T20:22:34.145+03:00,24/10/2018,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,24/10/2018,????,YSD,,YE23,YE2304,Urban,yes,???????,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,,,yes,yes,,580,NaN,,,YE18,10,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,???????,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,140,NaN,,,yes,yes,,150,NaN,,,yes,yes,75,150,,,,yes,yes,,120,NaN,,,yes,yes,,650,NaN,,,YE13,Wholesaler,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,???????,Cash,1,0,0,0,0,0,0,0,0,,7,Private,Pumping_Station_or_Borehole,no,1300,7,,10,yes,13000,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,???????,750,,,38560510,340e296a-d54e-4c85-8209-dc50735ced69,2018-10-24T17:23:21,20
2018-10-24T20:13:25.633+03:00,2018-10-24T20:23:57.103+03:00,24/10/2018,ee.humanitarianresponse.info:mc9M3e4msKhygWGG,22/10/2018,wajdi,ACTED,,YE11,YE1102,Urban,yes,Al-Da'eri Algharbi,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,,,yes,yes,,580,NaN,,,YE18,3,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,,yes,Al-Da'eri Algharbi,District_level_market,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,120,NaN,,,yes,no,5,100,200,,,yes,yes,80,130,,,,yes,no,110,120,109.0909091,,,yes,yes,,600,NaN,,,YE11,Wholesaler,14,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Taratem,Cash Credit,1,0,0,0,1,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,2000,2,,10,yes,5000,7000,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,yes,Gawlat Senan,740,,,38560578,0ef967b1-e50d-4a94-afd2-90825c6f8d20,2018-10-24T17:24:08,21
2018-10-24T20:22:36.344+03:00,2018-10-24T20:27:07.763+03:00,24/10/2018,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,24/10/2018,????,YSD,,YE23,YE2304,Urban,yes,???????,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,650,NaN,,,yes,yes,,650,NaN,,,YE18,15,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,???????,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,160,NaN,,,yes,yes,75,160,,,,yes,yes,,140,NaN,,,yes,yes,,700,NaN,,,YE13,Wholesaler,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,???????,Cash,1,0,0,0,0,0,0,0,0,,7,Private,Pumping_Station_or_Borehole,no,1300,7,,10,yes,13000,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,???????,750,,,38561932,4d0c19bc-d3f1-4c50-b1f0-2f1e49e3d6ac,2018-10-24T17:36:29,22
2018-10-24T20:27:09.435+03:00,2018-10-24T20:31:06.877+03:00,24/10/2018,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,24/10/2018,????,YSD,,YE23,YE2304,Urban,yes,???????,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,,,no,,,,,,,YE18,10,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,???????,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,,,yes,yes,,150,NaN,,,yes,yes,75,120,,,,yes,yes,,120,NaN,,,yes,yes,,680,NaN,,,YE13,Wholesaler,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,???????,Cash,1,0,0,0,0,0,0,0,0,,7,Private,Pumping_Station_or_Borehole,no,1300,7,,10,yes,13000,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,???????,750,,,38561943,c2c231b3-ca97-4911-9dca-70007fcee1e9,2018-10-24T17:36:39,23
2018-10-24T20:42:19.948+03:00,2018-10-24T20:48:05.690+03:00,24/10/2018,ee.humanitarianresponse.info:mc9M3e4msKhygWGG,22/10/2018,Wajdi,ACTED,,YE11,YE1102,Urban,yes,Gawlat Senan,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,,,yes,yes,,580,NaN,,,YE18,4,Price_inflation Shortage_of_demand Transportation_issues Other_see_next_question,1,0,1,0,0,0,1,0,0,0,0,,yes,Gawlat Senan,District_level_market,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,NaN,,,yes,no,5,80,160,,,yes,yes,80,150,,,,yes,no,110,120,109.0909091,,,yes,yes,,600,NaN,,,YE11,Wholesaler,7,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Gawlat Senan,Cash Credit,1,0,0,0,1,0,0,0,0,,2.5,Private,Pumping_Station_or_Borehole,no,2500,2,,5,yes,5000,7000,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,yes,Gawlat Senan,735,,There are obstructions at the checkpoints as well as in the process of passing fuel to the stations,38563302,6cf5f105-796a-4d2a-9500-b107a6dba524,2018-10-24T17:48:15,24
2018-10-24T20:48:06.163+03:00,2018-10-24T20:57:42.770+03:00,24/10/2018,ee.humanitarianresponse.info:mc9M3e4msKhygWGG,22/10/2018,Wajdi,ACTED,,YE11,YE1102,Urban,yes,Al-khashabah,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,,,yes,yes,,580,NaN,,,YE18,7,Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues,1,1,1,0,0,0,1,0,0,0,0,,yes,Al-Khashabah,District_level_market,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,120,NaN,,,yes,no,5,100,200,,,yes,yes,80,170,,,,yes,no,110,120,109.0909091,,,yes,yes,,400,NaN,,,YE11,Wholesaler,6,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Al-Khashabah,Cash Credit,1,0,0,0,1,0,0,0,0,,2.5,Private,Pumping_Station_or_Borehole,Do_not_know,2000,1,,10,yes,5000,7000,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,yes,Al-Khashabah,735,,,38564186,166374ec-c077-4d2f-add5-e772662cad1a,2018-10-24T17:57:54,25
2018-10-24T20:57:43.252+03:00,2018-10-24T21:10:14.961+03:00,24/10/2018,ee.humanitarianresponse.info:mc9M3e4msKhygWGG,23/10/2018,Wajdi,ACTED,,YE11,YE1116,Urban,yes,Al-Da'eri,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,580,NaN,,,YE18,5,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,,yes,Al-Thalatheen,District_level_market,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,NaN,,,yes,no,5,100,200,,,yes,yes,80,180,,,,yes,no,110,120,109.0909091,,,yes,yes,,400,NaN,,,YE11,Wholesaler,8,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,yes,Al-Da'eri,Cash Credit,1,0,0,0,1,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,2000,2,,15,yes,12000,15000,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,yes,Al-Shara'a Al-Am,740,,The vendor told us that he is waiting the arrival of the petrol truck from Hodeidah two days ago and it will arrive today.,38568547,71ec0790-0fd8-4f1c-beb4-7fe8ef3e4202,2018-10-24T18:32:19,26
2018-10-24T21:10:15.615+03:00,2018-10-24T21:22:17.059+03:00,24/10/2018,ee.humanitarianresponse.info:mc9M3e4msKhygWGG,23/10/2018,Wajdi,ACTED,,YE11,YE1116,Urban,yes,Al-Sayani,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,,,yes,yes,,580,NaN,,,YE18,6,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,Al-Markezi,District_level_market,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,NaN,,,yes,no,5,100,200,,,yes,yes,80,150,,,,yes,no,110,120,109.0909091,,,yes,yes,,650,NaN,,,YE11,Wholesaler,5,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Al-Markezi,Cash Credit,1,0,0,0,1,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,2500,3,,10,yes,13000,17000,Price_inflation Shortage_of_demand Other_see_next_question,1,0,1,0,0,0,0,1,0,0,0,yes,Al-Markezi,735,,High fuel prices,38568554,d63684af-b73f-4b81-88bd-3d142be6d2d5,2018-10-24T18:32:22,27
2018-10-24T21:22:17.772+03:00,2018-10-24T21:31:38.404+03:00,24/10/2018,ee.humanitarianresponse.info:mc9M3e4msKhygWGG,23/10/2018,Wajdi,ACTED,,YE11,YE1116,Urban,yes,Al-Sharea'a Al-Am,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,625,NaN,,,yes,yes,,625,NaN,,,YE30,3,Price_inflation Shortage_of_demand Government_regulations,1,0,1,0,0,1,0,0,0,0,0,,yes,Al-Sharea'a Al-Am,District_level_market,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,NaN,,,yes,no,5,120,240,,,yes,yes,80,170,,,,yes,no,110,120,109.0909091,,,yes,yes,,450,NaN,,,YE11,Wholesaler,10,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,yes,Al-Sharea'a Al-Am,Cash Credit,1,0,0,0,1,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,2500,2,,10,yes,11000,15000,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,yes,Al-Sharea'a Al-Am,735,,The water of Pumping Station or Borehole is so hot,38568563,03828696-40c2-44f0-9fd2-c2ef60f246f9,2018-10-24T18:32:24,28
2018-10-24T21:31:47.120+03:00,2018-10-24T21:44:43.645+03:00,24/10/2018,ee.humanitarianresponse.info:mc9M3e4msKhygWGG,23/10/2018,Wajdi,ACTED,,YE11,YE1118,Urban,yes,Mafraq Maitam,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,,,yes,yes,,580,NaN,,,YE18,7,Price_inflation Shortage_of_demand Government_regulations,1,0,1,0,0,1,0,0,0,0,0,,yes,Mafraq Maitam,District_level_market,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,170,NaN,,,yes,no,5,100,200,,,yes,yes,80,150,,,,yes,no,110,130,118.1818182,,,yes,yes,,450,NaN,,,YE11,Wholesaler,8,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Mafraq Maitam,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,2300,3,,10,yes,12000,16000,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Mafraq Maitam,730,,,38569843,a288bb88-63fe-45b6-8560-eee353c5893c,2018-10-24T18:44:53,29
2018-10-24T21:44:44.113+03:00,2018-10-24T21:55:01.821+03:00,24/10/2018,ee.humanitarianresponse.info:mc9M3e4msKhygWGG,23/10/2018,Wajdi,ACTED,,YE11,YE1118,Urban,yes,Muthalath Al-Mowaslat,District_level_market,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,,,yes,yes,,580,NaN,,,YE18,4,Price_inflation Shortage_of_demand Government_regulations,1,0,1,0,0,1,0,0,0,0,0,,yes,Muthalath Al-Mowaslat,District_level_market,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,NaN,,,yes,no,5,100,200,,,yes,yes,80,170,,,,yes,no,110,120,109.0909091,,,yes,yes,,600,NaN,,,YE11,Wholesaler,4,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Muthalath Al-Mowaslat,Cash Credit,1,0,0,0,1,0,0,0,0,,5.5,Private,Pumping_Station_or_Borehole,no,2500,2,,5,no,,,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,yes,Muthalath Al-Mowaslat,740,,,38570870,08df0b29-8f85-4f14-afda-233b4f5d5706,2018-10-24T18:55:11,30
