governorate_ID,governorate_name,district_ID,district_name,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,_uuid
YE23,Sana'a,YE2302,Arhab,Arhab University,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,395,NA,395,no,NA,NA,NA,NA,NA,YE18,6,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,yes,yes,NA,60,NA,60,yes,yes,75,150,NA,150,yes,yes,NA,100,NA,100,yes,yes,NA,520,NA,520,YE13,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,1500,8,NA,10,yes,10000,NA,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,500,591b53eb-6ce5-43dc-81a9-547a41d8853d
YE23,Sana'a,YE2302,Arhab,Thaiban Bait Al Washr,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,435,NA,435,yes,yes,NA,475,NA,475,YE26,6,Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues,1,1,1,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,110,NA,110,yes,yes,NA,70,NA,70,yes,yes,75,120,NA,120,yes,yes,NA,120,NA,120,yes,yes,NA,500,NA,500,YE13,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,8,Private,Pumping_Station_or_Borehole,no,1500,8,NA,10,yes,15000,NA,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,510,d42a890f-706d-4399-904d-5239ed345ad2
YE23,Sana'a,YE2302,Arhab,Thaiban Bait Al Washr,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,400,NA,400,yes,yes,NA,450,NA,450,YE26,5,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,yes,yes,NA,60,NA,60,yes,yes,75,150,NA,150,yes,yes,NA,100,NA,100,yes,yes,NA,500,NA,500,YE13,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,8,Private,Pumping_Station_or_Borehole,no,1500,8,NA,10,yes,15000,NA,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,510,9d87f1c8-d42e-40cc-af64-fc0d4f632db9
YE23,Sana'a,YE2302,Arhab,Thaiban Bait Al Washr,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,395,NA,395,yes,yes,NA,450,NA,450,YE26,7,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,yes,yes,NA,60,NA,60,yes,yes,75,130,NA,130,yes,yes,NA,100,NA,100,yes,yes,NA,480,NA,480,YE13,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,8,Private,Pumping_Station_or_Borehole,no,1500,8,NA,10,yes,15000,NA,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,510,98e0b06e-64b9-4952-80d0-ed36c1764b14
YE23,Sana'a,YE2303,Nihm,Thoma,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,no,NA,NA,NA,NA,NA,yes,yes,75,150,NA,150,yes,yes,NA,120,NA,120,yes,yes,NA,500,NA,500,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,1600,8,NA,10,yes,12000,NA,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,NA,5fe24f64-555b-4d3b-9624-eb7ccb7228f9
YE23,Sana'a,YE2303,Nihm,Thoma,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,395,NA,395,yes,yes,NA,475,NA,475,YE13,3,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,no,NA,NA,NA,NA,NA,yes,yes,75,140,NA,140,yes,yes,NA,110,NA,110,yes,yes,NA,600,NA,600,YE13,Wholesaler,1,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,1600,7,NA,10,yes,12000,NA,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,NA,13880439-778c-4af6-b316-ee6bc1292fc3
YE23,Sana'a,YE2303,Nihm,Thoma,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,395,NA,395,no,NA,NA,NA,NA,NA,YE13,3,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,no,NA,NA,NA,NA,NA,yes,yes,75,130,NA,130,yes,yes,NA,120,NA,120,yes,yes,NA,550,NA,550,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash Other,1,0,0,0,0,0,0,1,0,NA,6,Private,Pumping_Station_or_Borehole,no,1600,8,NA,10,yes,12000,NA,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,NA,641d8eeb-c2f5-4aea-b668-62cf73f49214
YE23,Sana'a,YE2304,Bani Hushaysh,Al Hataresh,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,400,NA,400,yes,yes,NA,450,NA,450,YE18,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,yes,yes,NA,60,NA,60,yes,yes,75,140,NA,140,yes,yes,NA,100,NA,100,yes,yes,NA,480,NA,480,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,1250,7,NA,10,yes,9000,NA,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,480,188cb63b-ffa1-4675-905c-f91331afd940
YE23,Sana'a,YE2304,Bani Hushaysh,Al Hataresh,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,435,NA,435,yes,yes,NA,475,NA,475,YE18,6,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,yes,yes,NA,60,NA,60,yes,yes,75,120,NA,120,yes,yes,NA,120,NA,120,yes,yes,NA,500,NA,500,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,1250,7,NA,10,yes,9000,NA,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,480,522d195e-66b5-4641-aad9-52ff51f55fc4
YE23,Sana'a,YE2304,Bani Hushaysh,Al Hataresh,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,435,NA,435,yes,yes,NA,475,NA,475,YE18,8,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,yes,yes,NA,80,NA,80,yes,yes,75,150,NA,150,yes,yes,NA,100,NA,100,yes,yes,NA,550,NA,550,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,1250,7,NA,10,yes,9000,NA,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,480,5a3a4b5b-ec17-42c3-9783-8bb710116d9c
YE23,Sana'a,YE2304,Bani Hushaysh,Sarf,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,395,NA,395,yes,yes,NA,450,NA,450,YE18,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,yes,yes,NA,70,NA,70,yes,yes,75,150,NA,150,yes,yes,NA,110,NA,110,yes,yes,NA,580,NA,580,YE13,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,1000,5,NA,8,yes,7000,NA,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,490,5eb6aa50-3af3-4e0f-8bc3-4e6032f4dd32
YE23,Sana'a,YE2304,Bani Hushaysh,Sarf,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,395,NA,395,yes,yes,NA,475,NA,475,YE18,4,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,yes,yes,NA,60,NA,60,yes,yes,75,130,NA,130,yes,yes,NA,110,NA,110,yes,yes,NA,480,NA,480,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,1000,5,NA,8,yes,7000,NA,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,490,865daba6-9fe5-4155-92b4-3b00385e00f8
YE23,Sana'a,YE2304,Bani Hushaysh,Sarf,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,435,NA,435,yes,yes,NA,475,NA,475,YE18,10,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,no,NA,NA,NA,NA,NA,yes,yes,75,150,NA,150,yes,yes,NA,100,NA,100,yes,yes,NA,520,NA,520,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,1000,5,NA,8,yes,7000,NA,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,490,6445dc80-89aa-462d-af9d-f7a4f5a929f3
YE23,Sana'a,YE2305,Sanhan,Al Houthaili,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,335,NA,335,yes,yes,NA,445,NA,445,YE13,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,130,NA,130,yes,yes,NA,100,NA,100,yes,yes,100,170,NA,170,yes,yes,NA,120,NA,120,yes,yes,NA,580,NA,580,YE13,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,yes,1000,2,NA,20,yes,10000,15000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,512,98f8859d-f019-407b-b16e-486deb2cbcc3
YE23,Sana'a,YE2305,Sanhan,Al Houthaili,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,335,NA,335,yes,yes,NA,445,NA,445,YE13,1,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,125,NA,125,yes,yes,NA,100,NA,100,yes,yes,75,120,NA,120,yes,yes,NA,150,NA,150,yes,yes,NA,550,NA,550,YE13,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,yes,1250,2,NA,20,yes,11250,16250,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,508,add622fc-ab7a-4350-b83a-6fb0e1d46f89
YE23,Sana'a,YE2305,Sanhan,Al Houthaili,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,335,NA,335,yes,yes,NA,445,NA,445,YE23,5,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Government_regulations,1,1,1,1,1,1,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,110,NA,110,yes,yes,NA,100,NA,100,yes,yes,75,130,NA,130,yes,yes,NA,120,NA,120,yes,yes,NA,500,NA,500,YE13,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,1600,1,NA,15,yes,13000,18000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,525,e9bb2174-32c5-4430-9f11-3ee9f97ec9fe
YE23,Sana'a,YE2305,Sanhan,Al Hendwanah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,350,NA,350,yes,yes,NA,450,NA,450,YE13,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,yes,yes,NA,100,NA,100,yes,yes,100,130,NA,130,yes,yes,NA,120,NA,120,yes,yes,NA,580,NA,580,YE13,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,1400,1,NA,15,yes,12000,17000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,510,2a764163-865d-4f1d-ab85-3c0aca7551e5
YE23,Sana'a,YE2305,Sanhan,Al Hendwanah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,440,NA,440,yes,yes,NA,450,NA,450,YE13,1,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,yes,yes,NA,100,NA,100,yes,yes,100,125,NA,125,yes,yes,NA,130,NA,130,yes,yes,NA,550,NA,550,YE13,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,yes,900,1,NA,15,yes,9000,13500,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Government_regulations,1,1,1,1,1,1,0,0,0,0,0,512,3f2b6bac-9de7-47f3-b639-cfbf854c1252
YE23,Sana'a,YE2305,Sanhan,Al Hendwanah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,400,NA,400,yes,yes,NA,450,NA,450,YE13,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,140,NA,140,yes,yes,NA,100,NA,100,yes,yes,100,170,NA,170,yes,yes,NA,100,NA,100,yes,yes,NA,400,NA,400,YE13,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,yes,1300,1,NA,14,yes,11000,15000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,515,a7040e9c-3fa2-4724-a0af-dcbadb7a7982
YE23,Sana'a,YE2307,Bani Matar,Al Sabaha,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,400,NA,400,yes,yes,NA,450,NA,450,YE13,1,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,140,NA,140,yes,yes,NA,100,NA,100,yes,yes,100,100,NA,100,yes,yes,NA,120,NA,120,yes,yes,NA,550,NA,550,YE13,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Treatment_Station,yes,1200,1,NA,12,yes,12000,16000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,512,47e02046-6e89-4d59-a475-a4f7c4ba7f73
YE23,Sana'a,YE2307,Bani Matar,Al Sabaha,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,350,NA,350,yes,yes,NA,450,NA,450,YE13,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,yes,yes,NA,100,NA,100,yes,yes,100,110,NA,110,yes,yes,NA,100,NA,100,yes,yes,NA,550,NA,550,YE13,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,yes,1400,1,NA,16,yes,14000,17000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,510,9330d37c-5175-43ff-9891-dee80cd98f51
YE23,Sana'a,YE2307,Bani Matar,Al Sabaha,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,350,NA,350,yes,yes,NA,450,NA,450,YE13,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,130,NA,130,yes,yes,NA,150,NA,150,yes,yes,100,100,NA,100,yes,yes,NA,100,NA,100,yes,yes,NA,550,NA,550,YE13,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,1400,2,NA,16,yes,11500,17500,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,505,e532af0d-33a7-4bf8-8d11-1c744cdaf228
YE23,Sana'a,YE2307,Bani Matar,Mutanah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,350,NA,350,yes,yes,NA,450,NA,450,YE13,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,yes,yes,NA,100,NA,100,yes,yes,100,130,NA,130,yes,yes,NA,150,NA,150,yes,yes,NA,550,NA,550,YE13,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,1000,1,NA,15,yes,9000,15000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,500,ddac265a-ec9d-474e-ae3f-c6935db03e0c
YE23,Sana'a,YE2307,Bani Matar,Mutanah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,400,NA,400,yes,yes,NA,450,NA,450,YE13,2,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,yes,NA,130,NA,130,yes,yes,100,140,NA,140,yes,yes,NA,130,NA,130,yes,yes,NA,550,NA,550,YE13,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,1000,1,NA,20,yes,10000,15000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,505,353eb9ab-d866-4a0a-a868-e73f9527734c
YE23,Sana'a,YE2307,Bani Matar,Mutanah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,450,NA,450,yes,yes,NA,450,NA,450,YE13,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,yes,yes,NA,100,NA,100,yes,yes,100,150,NA,150,yes,yes,NA,140,NA,140,yes,yes,NA,550,NA,550,YE13,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,1400,1,NA,20,yes,12000,17000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,510,a8eb30f4-20b7-4c39-a401-78f6a71da244
YE23,Sana'a,YE2312,Khwlan,Al Sha'b shop,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,395,NA,395,yes,yes,NA,445,NA,445,YE13,5,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,75,160,NA,160,yes,yes,NA,100,NA,100,yes,yes,NA,570,NA,570,YE23,Wholesaler,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,2,Private,Pumping_Station_or_Borehole,no,1900,1,NA,1,no,NA,NA,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,500,358b3ddb-523b-45bc-93a3-25ed25412b3c
