governorate_ID,governorate_name,district_ID,district_name,type_area,fuel_prices,type_market,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,type_market_001,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,market_name_water_trucking,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,_uuid
YE22,Sa'ada,YE2215,Sa'adah,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,750,NA,NA,yes,yes,NA,600,NA,NA,YE18,9,Price_inflation Liquidity_shortage Supply_shortage,1,1,0,0,1,0,0,0,0,0,0,NA,yes,Governorate_capital_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,no,5,120,240,NA,yes,yes,100,330,NA,NA,yes,yes,NA,150,NA,NA,yes,no,24,700,291.6666667,NA,YE23,Vendor,6,Price_inflation Liquidity_shortage Government_regulations Transportation_issues,1,1,0,0,0,1,1,0,0,0,0,yes,Abdullatif Al Afeef water trucking,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,1900,4,NA,6,yes,8000,15000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,750,89cf23d9-31b8-4bff-8f69-a6e4b1325f49
YE22,Sa'ada,YE2215,Sa'adah,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,580,NA,NA,yes,yes,NA,570,NA,NA,YE22,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,75,180,NA,NA,yes,yes,NA,130,NA,NA,yes,yes,NA,550,NA,NA,YE22,Wholesaler,5,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Central,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,1000,12,NA,25,yes,3500,7000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,750,b39d4082-2726-4068-acbb-696fa9510e34
YE22,Sa'ada,YE2215,Sa'adah,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,yes,yes,NA,580,NA,NA,YE22,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,75,150,NA,NA,yes,yes,NA,140,NA,NA,yes,yes,NA,650,NA,NA,YE22,Wholesaler,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Central,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,1500,10,NA,20,yes,3000,6000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,750,0a757fc3-69bc-4826-9a34-eaa34fe92317
YE22,Sa'ada,YE2215,Sa'adah,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,600,NA,NA,yes,yes,NA,600,NA,NA,YE22,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,75,180,NA,NA,yes,yes,NA,160,NA,NA,yes,yes,NA,600,NA,NA,YE22,Wholesaler,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Central,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,1200,15,NA,30,yes,4000,8000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,750,73896387-a3b9-49ca-bb33-7cc502b16382
YE22,Sa'ada,YE2215,Sa'adah,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,160,NA,NA,yes,no,20,500,250,NA,yes,yes,70,150,NA,NA,yes,no,110,200,181.8181818,NA,yes,yes,NA,650,NA,NA,YE18,Wholesaler,7,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,542c5bf5-56e9-4214-8349-e763c51764f8
YE22,Sa'ada,YE2215,Sa'adah,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Alkhamis Market,Cash,1,0,0,0,0,0,0,0,0,NA,1,Private,Pumping_Station_or_Borehole,no,1500,10,NA,5,yes,2000,4000,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,NA,0e44e1c6-7bdf-4fe6-8267-0e2ec7b64c08
YE23,Sana'a,YE2304,Bani Hushaysh,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,yes,yes,NA,580,NA,NA,YE18,10,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,140,NA,NA,yes,yes,NA,150,NA,NA,yes,yes,75,150,NA,NA,yes,yes,NA,120,NA,NA,yes,yes,NA,650,NA,NA,YE13,Wholesaler,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Al Hatarish,Cash,1,0,0,0,0,0,0,0,0,NA,7,Private,Pumping_Station_or_Borehole,no,1300,7,NA,10,yes,13000,NA,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,750,340e296a-d54e-4c85-8209-dc50735ced69
YE23,Sana'a,YE2304,Bani Hushaysh,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,650,NA,NA,yes,yes,NA,650,NA,NA,YE18,15,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,160,NA,NA,yes,yes,75,160,NA,NA,yes,yes,NA,140,NA,NA,yes,yes,NA,700,NA,NA,YE13,Wholesaler,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Al Hatarish,Cash,1,0,0,0,0,0,0,0,0,NA,7,Private,Pumping_Station_or_Borehole,no,1300,7,NA,10,yes,13000,NA,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,750,4d0c19bc-d3f1-4c50-b1f0-2f1e49e3d6ac
YE23,Sana'a,YE2304,Bani Hushaysh,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,no,NA,NA,NA,NA,NA,YE18,10,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,130,NA,NA,yes,yes,NA,150,NA,NA,yes,yes,75,120,NA,NA,yes,yes,NA,120,NA,NA,yes,yes,NA,680,NA,NA,YE13,Wholesaler,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Al Hatarish,Cash,1,0,0,0,0,0,0,0,0,NA,7,Private,Pumping_Station_or_Borehole,no,1300,7,NA,10,yes,13000,NA,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,750,c2c231b3-ca97-4911-9dca-70007fcee1e9
YE23,Sana'a,YE2304,Bani Hushaysh,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,yes,yes,NA,580,NA,NA,YE18,12,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,160,NA,NA,yes,yes,75,140,NA,NA,yes,yes,NA,130,NA,NA,yes,yes,NA,700,NA,NA,YE13,Wholesaler,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Sarf,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,1200,6,NA,8,yes,10000,NA,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,750,b84aec3b-d787-48d3-af6c-6e822a5db54a
YE23,Sana'a,YE2304,Bani Hushaysh,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,no,NA,NA,NA,NA,NA,YE18,15,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,200,NA,NA,yes,yes,75,150,NA,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,720,NA,NA,YE13,Wholesaler,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Sarf,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,1200,6,NA,8,yes,10000,NA,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,750,eb1b0052-01f8-4ade-a9b0-461565a8eb73
YE23,Sana'a,YE2304,Bani Hushaysh,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,650,NA,NA,yes,yes,NA,650,NA,NA,YE18,15,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,180,NA,NA,yes,yes,75,160,NA,NA,yes,yes,NA,120,NA,NA,yes,yes,NA,650,NA,NA,YE13,Wholesaler,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Sarf,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,1200,6,NA,8,yes,10000,NA,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,750,0232a934-19c4-41c2-ae77-72e267b4b2c7
YE23,Sana'a,YE2305,Sanhan,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,600,NA,NA,yes,yes,NA,590,NA,NA,YE19,5,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,130,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,100,200,NA,NA,yes,yes,NA,200,NA,NA,yes,yes,NA,600,NA,NA,YE13,Wholesaler,7,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Government_regulations,1,1,1,1,1,1,0,0,0,0,0,yes,Al Hindwanah,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,yes,1200,1,NA,10,yes,11500,15000,Price_inflation Insecurity_and_instability Supply_shortage Government_regulations,1,0,0,1,1,1,0,0,0,0,0,747,9305b38b-1a03-4586-808e-0a2d2df9e82f
YE23,Sana'a,YE2305,Sanhan,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,590,NA,NA,yes,yes,NA,600,NA,NA,YE19,10,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,170,NA,NA,yes,yes,NA,130,NA,NA,yes,yes,100,130,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,700,NA,NA,YE13,Wholesaler,6,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Al Hindwanah,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,1600,1,NA,10,yes,15000,21000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,747,25eb1c6d-5b5a-42ba-b633-7f0071d0f420
YE23,Sana'a,YE2305,Sanhan,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,600,NA,NA,yes,yes,NA,600,NA,NA,YE18,7,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,170,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,100,220,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,700,NA,NA,YE13,Wholesaler,6,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Al Hthele,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,1300,1,NA,15,yes,11000,17000,Price_inflation Liquidity_shortage Insecurity_and_instability Government_regulations,1,1,0,1,0,1,0,0,0,0,0,750,4d7b87b9-6c6f-4884-b8bc-2c689b136055
YE23,Sana'a,YE2305,Sanhan,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,600,NA,NA,yes,yes,NA,600,NA,NA,YE19,16,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,NA,yes,yes,NA,120,NA,NA,yes,yes,100,130,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,650,NA,NA,YE13,Wholesaler,6,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Al Hthele,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,1000,1,NA,7,yes,11000,16000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,750,08728fef-4d90-4fe1-91e3-4ef0b0e31b01
YE23,Sana'a,YE2305,Sanhan,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,590,NA,NA,yes,yes,NA,600,NA,NA,YE19,10,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,170,NA,NA,yes,yes,NA,150,NA,NA,yes,yes,100,200,NA,NA,yes,yes,NA,200,NA,NA,yes,yes,NA,700,NA,NA,YE13,Wholesaler,5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Al Hthele,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,yes,1400,1,NA,5,yes,13000,18000,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,749,30993610-bc2b-412b-b101-48335e209fb6
YE23,Sana'a,YE2305,Sanhan,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,yes,yes,NA,575,NA,NA,YE19,9,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Government_regulations,1,1,1,1,1,1,0,0,0,0,0,NA,yes,District_level_market,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,NA,130,NA,NA,yes,yes,NA,150,NA,NA,yes,yes,100,170,NA,NA,yes,yes,NA,200,NA,NA,yes,yes,NA,700,NA,NA,YE13,Vendor,5,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Al Hthele,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,1500,2,NA,8,yes,15000,20000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,750,fe9f0fcb-1cf1-4ef4-8fac-16ff552395bb
YE23,Sana'a,YE2307,Bani Matar,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,600,NA,NA,yes,yes,NA,650,NA,NA,YE19,5,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,130,NA,NA,yes,yes,100,100,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,650,NA,NA,YE23,Wholesaler,6,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Assubaha,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,yes,1400,1,NA,8,yes,13000,19000,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,750,04acbaae-c2a3-42bf-bae2-256a9d0894f3
YE23,Sana'a,YE2307,Bani Matar,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,700,NA,NA,yes,yes,NA,710,NA,NA,YE19,10,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,160,NA,NA,yes,yes,NA,170,NA,NA,yes,yes,100,180,NA,NA,yes,yes,NA,180,NA,NA,yes,yes,NA,700,NA,NA,YE13,Wholesaler,6,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Assubaha,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,yes,1400,2,NA,8,yes,13000,18000,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,750,029608b0-9929-45b5-b570-5f74aac37603
YE23,Sana'a,YE2307,Bani Matar,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,750,NA,NA,yes,yes,NA,750,NA,NA,YE19,7,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,200,NA,NA,yes,yes,100,170,NA,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,700,NA,NA,YE13,Wholesaler,4,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,Assubaha,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,1100,1,NA,7,yes,14000,19000,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,748,a05fb39d-755f-4ebb-a864-838d0f465575
YE23,Sana'a,YE2307,Bani Matar,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,700,NA,NA,yes,yes,NA,700,NA,NA,YE19,14,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,140,NA,NA,yes,yes,NA,150,NA,NA,yes,yes,100,210,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,700,NA,NA,YE23,Wholesaler,5,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Matnah,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,yes,850,1,NA,8,yes,10000,14000,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,750,833be9a1-3d97-4293-b80d-ad4eba0551fa
YE23,Sana'a,YE2307,Bani Matar,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,650,NA,NA,yes,yes,NA,700,NA,NA,YE26,13,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,135,NA,NA,yes,yes,NA,150,NA,NA,yes,yes,100,200,NA,NA,yes,yes,NA,200,NA,NA,yes,yes,NA,650,NA,NA,YE13,Wholesaler,5,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Matnah,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,yes,900,2,NA,87,yes,11000,15000,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,750,ff0cd876-bc1c-40c1-86e0-982cf6ff902c
YE23,Sana'a,YE2307,Bani Matar,Urban,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,600,NA,NA,yes,yes,NA,650,NA,NA,YE19,14,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,NA,yes,yes,NA,200,NA,NA,yes,yes,100,200,NA,NA,yes,yes,NA,180,NA,NA,yes,yes,NA,600,NA,NA,YE13,Wholesaler,5,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Matnah,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,yes,800,1,NA,5,yes,10000,13000,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,750,2eea02d0-0779-46f3-aad3-c320df6daeaa
YE23,Sana'a,YE2312,Khwlan,Rural,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,590,NA,NA,yes,yes,NA,600,NA,NA,Do_not_know,12,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,NA,yes,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,75,160,NA,NA,yes,yes,NA,120,NA,NA,yes,yes,NA,650,NA,NA,YE23,Wholesaler,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Assha'b village,Cash,1,0,0,0,0,0,0,0,0,NA,2,Private,Pumping_Station_or_Borehole,no,2500,2,NA,2,no,NA,NA,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,780,8e7243e3-e37a-4d9d-ad2e-b69559b8fb37
